Date,D0,D1,D2,Value
1992-05,A,P,WMF,413.822
1992-05,A,P,N,2.2
1992-05,A,P,R,-0.4
1992-05,A,TBS1,WMF,374.252
1992-05,A,TBS1,N,5.4
1992-05,A,TBS1,R,4.7
1992-05,H,T,WMF,-178.226
1992-06,E,T,WMF,7560.446
1992-06,E,T,N,0.2
1992-06,E,T,R,-3.3
1992-06,E,MAE,WMF,1587.859
1992-06,E,MAE,N,-4.6
1992-06,E,MAE,R,-9.9
1992-06,E,PUB,WMF,477.276
1992-06,E,PUB,N,11.9
1992-06,E,PUB,R,11.4
1992-06,E,C,WMF,1084.536
1992-06,E,C,N,25.4
1992-06,E,C,R,9.1
1992-06,E,TBS0,WMF,646.479
1992-06,E,TBS0,N,2.1
1992-06,E,TBS0,R,1.3
1992-06,E,F,WMF,954.358
1992-06,E,F,N,-19.8
1992-06,E,F,R,-18.8
1992-06,A,T,WMF,7548.273
1992-06,A,T,N,10.9
1992-06,A,T,R,9.9
1992-06,A,MAE,WMF,2175.527
1992-06,A,MAE,N,3.1
1992-06,A,MAE,R,2.7
1992-06,A,C,WMF,1877.115
1992-06,A,C,N,21.7
1992-06,A,C,R,11.6
1992-06,A,M,WMF,693.084
1992-06,A,M,N,6.6
1992-06,A,M,R,6.3
1992-06,A,U,WMF,639.838
1992-06,A,U,N,9.9
1992-06,A,U,R,31
1992-06,A,P,WMF,410.348
1992-06,A,P,N,1.2
1992-06,A,P,R,-1.9
1992-06,A,TBS1,WMF,381.066
1992-06,A,TBS1,N,0
1992-06,A,TBS1,R,-0.8
1992-06,H,T,WMF,-12.173
1992-07,E,T,WMF,7411.201
1992-07,E,T,N,-6.1
1992-07,E,T,R,-7.9
1992-07,E,MAE,WMF,1571.588
1992-07,E,MAE,N,-5.1
1992-07,E,MAE,R,-8.5
1992-07,E,PUB,WMF,470.275
1992-07,E,PUB,N,-20.7
1992-07,E,PUB,R,-29.2
1992-07,E,C,WMF,1004.242
1992-07,E,C,N,7.2
1992-07,E,C,R,2.8
1992-07,E,TBS0,WMF,887.489
1992-07,E,TBS0,N,0.3
1992-07,E,TBS0,R,1.7
1992-07,E,F,WMF,734.483
1992-07,E,F,N,-17.9
1992-07,E,F,R,-23
1992-07,A,T,WMF,7291.131
1992-07,A,T,N,3.6
1992-07,A,T,R,2.7
1992-07,A,MAE,WMF,2279.643
1992-07,A,MAE,N,1.6
1992-07,A,MAE,R,0.8
1992-07,A,C,WMF,1702.329
1992-07,A,C,N,6
1992-07,A,C,R,7.7
1992-07,A,M,WMF,659.608
1992-07,A,M,N,2.6
1992-07,A,M,R,1.6
1992-07,A,U,WMF,621.346
1992-07,A,U,N,5.2
1992-07,A,U,R,17.3
1992-07,A,P,WMF,436.207
1992-07,A,P,N,6.4
1992-07,A,P,R,-2.1
1992-07,A,TBS1,WMF,371.945
1992-07,A,TBS1,N,-2.9
1992-07,A,TBS1,R,-5.2
1992-07,H,T,WMF,-120.07
1992-08,E,T,WMF,5852.477
1992-08,E,T,N,-5.9
1992-08,E,T,R,-6.5
1992-08,E,MAE,WMF,1173.912
1992-08,E,MAE,N,-6.8
1992-08,E,MAE,R,-9.8
1992-08,E,PUB,WMF,410.941
1992-08,E,PUB,N,5.9
1992-08,E,PUB,R,-5.1
1992-08,E,C,WMF,797.425
1992-08,E,C,N,2
1992-08,E,C,R,7.6
1992-08,E,TBS0,WMF,706.76
1992-08,E,TBS0,N,-2.2
1992-08,E,TBS0,R,-0.7
1992-08,E,F,WMF,508.836
1992-08,E,F,N,-29
1992-08,E,F,R,-33
1992-08,A,T,WMF,5682.606
1992-08,A,T,N,6.1
1992-08,A,T,R,7.2
1992-08,A,MAE,WMF,1771.191
1992-08,A,MAE,N,7
1992-08,A,MAE,R,5.6
1992-08,A,C,WMF,1457.675
1992-08,A,C,N,8.1
1992-08,A,C,R,9.3
1992-08,A,M,WMF,479.779
1992-08,A,M,N,5.6
1992-08,A,M,R,5.3
1992-08,A,U,WMF,433.526
1992-08,A,U,N,-4.5
1992-08,A,U,R,12.2
1992-08,A,P,WMF,305.002
1992-08,A,P,N,-3.9
1992-08,A,P,R,-8
1992-08,A,TBS1,WMF,261.354
1992-08,A,TBS1,N,2.3
1992-08,A,TBS1,R,0.5
1992-08,H,T,WMF,-169.871
1992-09,E,T,WMF,7374.408
1992-09,E,T,N,-0.7
1992-09,E,T,R,0.5
1992-09,E,MAE,WMF,1615.011
1992-09,E,MAE,N,-0.6
1992-09,E,MAE,R,2.2
1992-09,E,PUB,WMF,492.859
1992-09,E,PUB,N,3.6
1992-09,E,PUB,R,7.5
1992-09,E,C,WMF,942.203
1992-09,E,C,N,11.6
1992-09,E,C,R,7.2
1992-09,E,TBS0,WMF,841.035
1992-09,E,TBS0,N,1.5
1992-09,E,TBS0,R,4.5
1992-09,E,F,WMF,700.215
1992-09,E,F,N,-20.1
1992-09,E,F,R,-22.7
1992-09,A,T,WMF,7370.901
1992-09,A,T,N,5
1992-09,A,T,R,6.3
1992-09,A,MAE,WMF,2133.621
1992-09,A,MAE,N,1.1
1992-09,A,MAE,R,-1.9
1992-09,A,C,WMF,1764
1992-09,A,C,N,13.8
1992-09,A,C,R,13.7
1992-09,A,M,WMF,672.662
1992-09,A,M,N,3
1992-09,A,M,R,4.4
1992-09,A,U,WMF,631.339
1992-09,A,U,N,5.1
1992-09,A,U,R,19.3
1992-09,A,P,WMF,401.273
1992-09,A,P,N,0.5
1992-09,A,P,R,4.5
1992-09,A,TBS1,WMF,435.768
1992-09,A,TBS1,N,-0.8
1992-09,A,TBS1,R,-2.1
1992-09,H,T,WMF,-3.507
1992-10,E,T,WMF,7280.623
1992-10,E,T,N,-10.3
1992-10,E,T,R,-9.1
1992-10,E,MAE,WMF,1497.121
1992-10,E,MAE,N,-12
1992-10,E,MAE,R,-12.6
1992-10,E,PUB,WMF,526.925
1992-10,E,PUB,N,5
1992-10,E,PUB,R,-1.2
1992-10,E,C,WMF,1014.343
1992-10,E,C,N,6.7
1992-10,E,C,R,3.8
1992-10,E,TBS0,WMF,750.803
1992-10,E,TBS0,N,-7.8
1992-10,E,TBS0,R,-4.9
1992-10,E,F,WMF,730.465
1992-10,E,F,N,-28.7
1992-10,E,F,R,-27.5
1992-10,A,T,WMF,7737.173
1992-10,A,T,N,-1.4
1992-10,A,T,R,-2.2
1992-10,A,MAE,WMF,2311.663
1992-10,A,MAE,N,-0.5
1992-10,A,MAE,R,-3.7
1992-10,A,C,WMF,1788.873
1992-10,A,C,N,2.6
1992-10,A,C,R,-2.5
1992-10,A,M,WMF,686.465
1992-10,A,M,N,-5.2
1992-10,A,M,R,-2.8
1992-10,A,U,WMF,776.93
1992-10,A,U,N,10.5
1992-10,A,U,R,17.5
1992-10,A,P,WMF,442.224
1992-10,A,P,N,-1.9
1992-10,A,P,R,-3.6
1992-10,A,TBS1,WMF,429.175
1992-10,A,TBS1,N,-12.2
1992-10,A,TBS1,R,-11
1992-10,H,T,WMF,456.55
1992-11,E,T,WMF,6908.789
1992-11,E,T,N,-6.3
1992-11,E,T,R,-5.9
1992-11,E,MAE,WMF,1469.852
1992-11,E,MAE,N,-6.7
1992-11,E,MAE,R,-9.4
1992-11,E,PUB,WMF,462.914
1992-11,E,PUB,N,-0.5
1992-11,E,PUB,R,-10.6
1992-11,E,C,WMF,943.088
1992-11,E,C,N,-1
1992-11,E,C,R,-0.9
1992-11,E,TBS0,WMF,610.909
1992-11,E,TBS0,N,-4.5
1992-11,E,TBS0,R,-0.4
1992-11,E,F,WMF,691.628
1992-11,E,F,N,-19.7
1992-11,E,F,R,-20
1992-11,A,T,WMF,7611.631
1992-11,A,T,N,1.5
1992-11,A,T,R,-1
1992-11,A,MAE,WMF,2133.942
1992-11,A,MAE,N,-5.1
1992-11,A,MAE,R,-4.7
1992-11,A,C,WMF,1855.21
1992-11,A,C,N,10.7
1992-11,A,C,R,-2.8
1992-11,A,M,WMF,672.558
1992-11,A,M,N,1
1992-11,A,M,R,1.1
1992-11,A,U,WMF,791.649
1992-11,A,U,N,5.8
1992-11,A,U,R,14.8
1992-11,A,P,WMF,430.789
1992-11,A,P,N,-2.2
1992-11,A,P,R,-6.7
1992-11,A,TBS1,WMF,398.607
1992-11,A,TBS1,N,-5.3
1992-11,A,TBS1,R,-3.2
1992-11,H,T,WMF,702.842
1992-12,E,T,WMF,6801.166
1992-12,E,T,N,-4.4
1992-12,E,T,R,-4
1992-12,E,MAE,WMF,1654.958
1992-12,E,MAE,N,-0.2
1992-12,E,MAE,R,-0.9
1992-12,E,PUB,WMF,458.915
1992-12,E,PUB,N,-20.5
1992-12,E,PUB,R,-22.4
1992-12,E,C,WMF,844.73
1992-12,E,C,N,5.4
1992-12,E,C,R,3
1992-12,E,TBS0,WMF,604.485
1992-12,E,TBS0,N,-6.9
1992-12,E,TBS0,R,-2.5
1992-12,E,F,WMF,701.735
1992-12,E,F,N,-9.2
1992-12,E,F,R,-12.5
1992-12,A,T,WMF,6765.13
1992-12,A,T,N,1.6
1992-12,A,T,R,2.1
1992-12,A,MAE,WMF,2280.743
1992-12,A,MAE,N,-1.9
1992-12,A,MAE,R,-3.8
1992-12,A,C,WMF,1519.452
1992-12,A,C,N,9.9
1992-12,A,C,R,14.8
1992-12,A,M,WMF,520.707
1992-12,A,M,N,-0.4
1992-12,A,M,R,-3.1
1992-12,A,U,WMF,576.857
1992-12,A,U,N,-2.9
1992-12,A,U,R,-2.8
1992-12,A,P,WMF,434.493
1992-12,A,P,N,2.7
1992-12,A,P,R,4.9
1992-12,A,TBS1,WMF,313.764
1992-12,A,TBS1,N,-6.2
1992-12,A,TBS1,R,-1.2
1992-12,H,T,WMF,-36.036
1993-01,E,T,WMF,5765.007
1993-01,E,T,N,-13.9
1993-01,E,T,R,-13.3
1993-01,E,MAE,WMF,1123.729
1993-01,E,MAE,N,-14.2
1993-01,E,MAE,R,-15
1993-01,E,PUB,WMF,392.984
1993-01,E,PUB,N,-1.7
1993-01,E,PUB,R,-11
1993-01,E,C,WMF,877.197
1993-01,E,C,N,-9.5
1993-01,E,C,R,-7
1993-01,E,TBS0,WMF,671.368
1993-01,E,TBS0,N,-15
1993-01,E,TBS0,R,-13.2
1993-01,E,F,WMF,482.873
1993-01,E,F,N,-30.9
1993-01,E,F,R,-29.5
1993-01,A,T,WMF,6203.891
1993-01,A,T,N,-7.3
1993-01,A,T,R,-6.5
1993-01,A,MAE,WMF,1624.163
1993-01,A,MAE,N,-11.2
1993-01,A,MAE,R,-12.8
1993-01,A,C,WMF,1745.458
1993-01,A,C,N,-9.8
1993-01,A,C,R,-7.5
1993-01,A,M,WMF,560.549
1993-01,A,M,N,-7.1
1993-01,A,M,R,-8.9
1993-01,A,U,WMF,473.119
1993-01,A,U,N,5.3
1993-01,A,U,R,19.1
1993-01,A,P,WMF,333.991
1993-01,A,P,N,-7.7
1993-01,A,P,R,-6.7
1993-01,A,TBS1,WMF,350.075
1993-01,A,TBS1,N,-13.6
1993-01,A,TBS1,R,-10.7
1993-01,H,T,WMF,438.884
1993-02,E,T,WMF,6882.412
1993-02,E,T,N,-8.4
1993-02,E,T,R,-8.2
1993-02,E,MAE,WMF,1373.015
1993-02,E,MAE,N,-3.5
1993-02,E,MAE,R,-4.3
1993-02,E,PUB,WMF,480.039
1993-02,E,PUB,N,1
1993-02,E,PUB,R,-0.1
1993-02,E,C,WMF,935.85
1993-02,E,C,N,-2.8
1993-02,E,C,R,-5
1993-02,E,TBS0,WMF,836.764
1993-02,E,TBS0,N,-5.7
1993-02,E,TBS0,R,-2
1993-02,E,F,WMF,690.123
1993-02,E,F,N,-32.3
1993-02,E,F,R,-33.1
1993-02,A,T,WMF,7074.225
1993-02,A,T,N,-1.7
1993-02,A,T,R,-3.3
1993-02,A,MAE,WMF,1915.55
1993-02,A,MAE,N,-5
1993-02,A,MAE,R,-7.9
1993-02,A,C,WMF,1948.217
1993-02,A,C,N,5.4
1993-02,A,C,R,-0.6
1993-02,A,M,WMF,637.627
1993-02,A,M,N,-4.4
1993-02,A,M,R,-5.6
1993-02,A,U,WMF,598.162
1993-02,A,U,N,-0.8
1993-02,A,U,R,16.9
1993-02,A,P,WMF,413.558
1993-02,A,P,N,0.4
1993-02,A,P,R,-6.8
1993-02,A,TBS1,WMF,380.31
1993-02,A,TBS1,N,-6
1993-02,A,TBS1,R,-0.7
1993-02,H,T,WMF,191.813
1993-03,E,T,WMF,7933.611
1993-03,E,T,N,-5.4
1993-03,E,T,R,-4.2
1993-03,E,MAE,WMF,1759.807
1993-03,E,MAE,N,-3.4
1993-03,E,MAE,R,-2.9
1993-03,E,PUB,WMF,555.982
1993-03,E,PUB,N,-9
1993-03,E,PUB,R,-11.9
1993-03,E,C,WMF,990.613
1993-03,E,C,N,-4
1993-03,E,C,R,-2.3
1993-03,E,TBS0,WMF,851.048
1993-03,E,TBS0,N,-3.5
1993-03,E,TBS0,R,3.7
1993-03,E,F,WMF,808.351
1993-03,E,F,N,-16
1993-03,E,F,R,-18.3
1993-03,A,T,WMF,7835.419
1993-03,A,T,N,-0.6
1993-03,A,T,R,0.6
1993-03,A,MAE,WMF,2185.178
1993-03,A,MAE,N,-5
1993-03,A,MAE,R,-5.5
1993-03,A,C,WMF,2147.177
1993-03,A,C,N,7.5
1993-03,A,C,R,6
1993-03,A,M,WMF,717.854
1993-03,A,M,N,0.9
1993-03,A,M,R,3.4
1993-03,A,U,WMF,626.959
1993-03,A,U,N,5.9
1993-03,A,U,R,12.1
1993-03,A,P,WMF,441.526
1993-03,A,P,N,-4.3
1993-03,A,P,R,0.6
1993-03,A,TBS1,WMF,413.979
1993-03,A,TBS1,N,-5.9
1993-03,A,TBS1,R,0
1993-03,H,T,WMF,-98.192
1993-04,E,T,WMF,7258.825
1993-04,E,T,N,-6.4
1993-04,E,T,R,-3.3
1993-04,E,MAE,WMF,1546.794
1993-04,E,MAE,N,-2.7
1993-04,E,MAE,R,-1
1993-04,E,PUB,WMF,532.819
1993-04,E,PUB,N,2.8
1993-04,E,PUB,R,11.4
1993-04,E,C,WMF,1045.356
1993-04,E,C,N,6.7
1993-04,E,C,R,7.7
1993-04,E,TBS0,WMF,624.274
1993-04,E,TBS0,N,-3.5
1993-04,E,TBS0,R,4.5
1993-04,E,F,WMF,827.628
1993-04,E,F,N,-25.8
1993-04,E,F,R,-25.9
1993-04,A,T,WMF,7276.212
1993-04,A,T,N,-1
1993-04,A,T,R,-1
1993-04,A,MAE,WMF,2008.812
1993-04,A,MAE,N,-4.8
1993-04,A,MAE,R,-5.5
1993-04,A,C,WMF,2042.87
1993-04,A,C,N,9.6
1993-04,A,C,R,4.1
1993-04,A,M,WMF,642.916
1993-04,A,M,N,-4.9
1993-04,A,M,R,-3.5
1993-04,A,U,WMF,567.05
1993-04,A,U,N,-5.5
1993-04,A,U,R,7
1993-04,A,P,WMF,401.302
1993-04,A,P,N,-8.1
1993-04,A,P,R,-4.3
1993-04,A,TBS1,WMF,343.535
1993-04,A,TBS1,N,-8.7
1993-04,A,TBS1,R,-5.3
1993-04,H,T,WMF,17.387
1993-05,E,T,WMF,6369.88
1993-05,E,T,N,-11.5
1993-05,E,T,R,-9.3
1993-05,E,MAE,WMF,1307.188
1993-05,E,MAE,N,-13.4
1993-05,E,MAE,R,-11.1
1993-05,E,PUB,WMF,406.194
1993-05,E,PUB,N,-10.5
1993-05,E,PUB,R,0.5
1993-05,E,C,WMF,911.799
1993-05,E,C,N,3.8
1993-05,E,C,R,-1.9
1993-05,E,TBS0,WMF,516.612
1993-05,E,TBS0,N,-2
1993-05,E,TBS0,R,6.9
1993-05,E,F,WMF,759.917
1993-05,E,F,N,-30.3
1993-05,E,F,R,-33.5
1993-05,A,T,WMF,6880.876
1993-05,A,T,N,-2
1993-05,A,T,R,-3.5
1993-05,A,MAE,WMF,1935.225
1993-05,A,MAE,N,-5.6
1993-05,A,MAE,R,-5.5
1993-05,A,C,WMF,1799.634
1993-05,A,C,N,9.1
1993-05,A,C,R,-3
1993-05,A,M,WMF,590.254
1993-05,A,M,N,-10.4
1993-05,A,M,R,-7.6
1993-05,A,U,WMF,645.425
1993-05,A,U,N,-1.2
1993-05,A,U,R,0.4
1993-05,A,P,WMF,384.617
1993-05,A,P,N,-7.1
1993-05,A,P,R,-6.6
1993-05,A,TBS1,WMF,328.889
1993-05,A,TBS1,N,-12.1
1993-05,A,TBS1,R,-4.9
1993-05,H,T,WMF,510.996
1993-06,E,T,WMF,7630.918
1993-06,E,T,N,0.9
1993-06,E,T,R,3.9
1993-06,E,MAE,WMF,1662.86
1993-06,E,MAE,N,4.7
1993-06,E,MAE,R,4.7
1993-06,E,PUB,WMF,540.344
1993-06,E,PUB,N,13.2
1993-06,E,PUB,R,13.4
1993-06,E,C,WMF,1071.037
1993-06,E,C,N,-1.2
1993-06,E,C,R,4.7
1993-06,E,TBS0,WMF,660.168
1993-06,E,TBS0,N,2.1
1993-06,E,TBS0,R,10.5
1993-06,E,F,WMF,960.019
1993-06,E,F,N,0.6
1993-06,E,F,R,-4.8
1993-06,A,T,WMF,7676.09
1993-06,A,T,N,1.7
1993-06,A,T,R,-0.2
1993-06,A,MAE,WMF,2205.817
1993-06,A,MAE,N,1.4
1993-06,A,MAE,R,-1.1
1993-06,A,C,WMF,1986.672
1993-06,A,C,N,5.8
1993-06,A,C,R,2
1993-06,A,M,WMF,685.65
1993-06,A,M,N,-1.1
1993-06,A,M,R,3.6
1993-06,A,U,WMF,652.88
1993-06,A,U,N,2
1993-06,A,U,R,-0.8
1993-06,A,P,WMF,421.183
1993-06,A,P,N,2.6
1993-06,A,P,R,2.4
1993-06,A,TBS1,WMF,371.166
1993-06,A,TBS1,N,-2.6
1993-06,A,TBS1,R,5.4
1993-06,H,T,WMF,45.172
1993-07,E,T,WMF,7049.22
1993-07,E,T,N,-4.9
1993-07,E,T,R,-2.2
1993-07,E,MAE,WMF,1455.788
1993-07,E,MAE,N,-7.4
1993-07,E,MAE,R,-5.1
1993-07,E,PUB,WMF,474.314
1993-07,E,PUB,N,0.9
1993-07,E,PUB,R,-1.4
1993-07,E,C,WMF,983.542
1993-07,E,C,N,-2.1
1993-07,E,C,R,-0.9
1993-07,E,TBS0,WMF,815.811
1993-07,E,TBS0,N,-8.1
1993-07,E,TBS0,R,-0.5
1993-07,E,F,WMF,732.043
1993-07,E,F,N,-0.3
1993-07,E,F,R,0.6
1993-07,A,T,WMF,7323.79
1993-07,A,T,N,0.4
1993-07,A,T,R,1.6
1993-07,A,MAE,WMF,2291.415
1993-07,A,MAE,N,0.5
1993-07,A,MAE,R,1.7
1993-07,A,C,WMF,1868.843
1993-07,A,C,N,9.8
1993-07,A,C,R,9.2
1993-07,A,M,WMF,623.997
1993-07,A,M,N,-5.4
1993-07,A,M,R,-3.1
1993-07,A,U,WMF,624.827
1993-07,A,U,N,0.6
1993-07,A,U,R,-2.1
1993-07,A,P,WMF,426.984
1993-07,A,P,N,-2.1
1993-07,A,P,R,-2.6
1993-07,A,TBS1,WMF,346.398
1993-07,A,TBS1,N,-6.9
1993-07,A,TBS1,R,2.6
1993-07,H,T,WMF,274.57
1993-08,E,T,WMF,5936.642
1993-08,E,T,N,1.4
1993-08,E,T,R,1.2
1993-08,E,MAE,WMF,1226.015
1993-08,E,MAE,N,4.4
1993-08,E,MAE,R,5.7
1993-08,E,PUB,WMF,367.148
1993-08,E,PUB,N,-10.6
1993-08,E,PUB,R,-9.8
1993-08,E,C,WMF,931.789
1993-08,E,C,N,16.8
1993-08,E,C,R,3.5
1993-08,E,TBS0,WMF,747.771
1993-08,E,TBS0,N,5.8
1993-08,E,TBS0,R,10.9
1993-08,E,F,WMF,445.553
1993-08,E,F,N,-12.4
1993-08,E,F,R,-15.8
1993-08,A,T,WMF,5815.133
1993-08,A,T,N,2.3
1993-08,A,T,R,0.6
1993-08,A,MAE,WMF,1658.794
1993-08,A,MAE,N,-6.4
1993-08,A,MAE,R,-7.6
1993-08,A,C,WMF,1630.149
1993-08,A,C,N,11.8
1993-08,A,C,R,3.5
1993-08,A,M,WMF,468.072
1993-08,A,M,N,-2.4
1993-08,A,M,R,3.7
1993-08,A,U,WMF,478.763
1993-08,A,U,N,10.4
1993-08,A,U,R,-1.1
1993-08,A,P,WMF,335.937
1993-08,A,P,N,10.1
1993-08,A,P,R,9.4
1993-08,A,TBS1,WMF,253.545
1993-08,A,TBS1,N,-3
1993-08,A,TBS1,R,6.8
1993-08,H,T,WMF,-121.509
1993-09,E,T,WMF,7338.191
1993-09,E,T,N,-0.5
1993-09,E,T,R,0.3
1993-09,E,MAE,WMF,1635.526
1993-09,E,MAE,N,1.3
1993-09,E,MAE,R,-1.1
1993-09,E,PUB,WMF,590.849
1993-09,E,PUB,N,19.9
1993-09,E,PUB,R,23.7
1993-09,E,C,WMF,1005.15
1993-09,E,C,N,6.7
1993-09,E,C,R,3.3
1993-09,E,TBS0,WMF,842.106
1993-09,E,TBS0,N,0.1
1993-09,E,TBS0,R,6.3
1993-09,E,F,WMF,599.518
1993-09,E,F,N,-14.4
1993-09,E,F,R,-19.1
1993-09,A,T,WMF,7413.334
1993-09,A,T,N,0.6
1993-09,A,T,R,-0.5
1993-09,A,MAE,WMF,2091.402
1993-09,A,MAE,N,-2
1993-09,A,MAE,R,-2.8
1993-09,A,C,WMF,1790.837
1993-09,A,C,N,1.5
1993-09,A,C,R,-3.4
1993-09,A,M,WMF,656.046
1993-09,A,M,N,-2.5
1993-09,A,M,R,1
1993-09,A,U,WMF,649.395
1993-09,A,U,N,2.9
1993-09,A,U,R,6.3
1993-09,A,P,WMF,389.002
1993-09,A,P,N,-3.1
1993-09,A,P,R,-6.2
1993-09,A,TBS1,WMF,419.51
1993-09,A,TBS1,N,-3.7
1993-09,A,TBS1,R,6.5
1993-09,H,T,WMF,75.143
1993-10,E,T,WMF,7046.307
1993-10,E,T,N,-3.2
1993-10,E,T,R,-2.2
1993-10,E,MAE,WMF,1461.502
1993-10,E,MAE,N,-2.4
1993-10,E,MAE,R,0.1
1993-10,E,PUB,WMF,550.247
1993-10,E,PUB,N,4.4
1993-10,E,PUB,R,5.6
1993-10,E,C,WMF,1023.571
1993-10,E,C,N,0.9
1993-10,E,C,R,-6.8
1993-10,E,TBS0,WMF,683.665
1993-10,E,TBS0,N,-8.9
1993-10,E,TBS0,R,-4.3
1993-10,E,F,WMF,701.671
1993-10,E,F,N,-3.9
1993-10,E,F,R,-7.2
1993-10,A,T,WMF,8046.799
1993-10,A,T,N,4
1993-10,A,T,R,1.4
1993-10,A,MAE,WMF,2223.506
1993-10,A,MAE,N,-3.8
1993-10,A,MAE,R,-4.4
1993-10,A,C,WMF,1965.865
1993-10,A,C,N,9.9
1993-10,A,C,R,2.2
1993-10,A,M,WMF,660.386
1993-10,A,M,N,-3.8
1993-10,A,M,R,-3.1
1993-10,A,U,WMF,764.799
1993-10,A,U,N,-1.6
1993-10,A,U,R,-4.8
1993-10,A,P,WMF,429.086
1993-10,A,P,N,-3
1993-10,A,P,R,0.2
1993-10,A,TBS1,WMF,401.578
1993-10,A,TBS1,N,-6.4
1993-10,A,TBS1,R,2.3
1993-10,H,T,WMF,1000.492
1993-11,E,T,WMF,7151.586
1993-11,E,T,N,3.5
1993-11,E,T,R,4.9
1993-11,E,MAE,WMF,1572.24
1993-11,E,MAE,N,7
1993-11,E,MAE,R,9
1993-11,E,PUB,WMF,477.637
1993-11,E,PUB,N,3.2
1993-11,E,PUB,R,7.9
1993-11,E,C,WMF,1083.974
1993-11,E,C,N,14.9
1993-11,E,C,R,7.5
1993-11,E,TBS0,WMF,635.113
1993-11,E,TBS0,N,4
1993-11,E,TBS0,R,9.3
1993-11,E,F,WMF,652.541
1993-11,E,F,N,-5.6
1993-11,E,F,R,-9.9
1993-11,A,T,WMF,7866.627
1993-11,A,T,N,3.4
1993-11,A,T,R,3.8
1993-11,A,MAE,WMF,2208.728
1993-11,A,MAE,N,3.5
1993-11,A,MAE,R,4.6
1993-11,A,C,WMF,1814.942
1993-11,A,C,N,-2.2
1993-11,A,C,R,2.9
1993-11,A,M,WMF,644.068
1993-11,A,M,N,-4.2
1993-11,A,M,R,-0.5
1993-11,A,U,WMF,832.708
1993-11,A,U,N,5.2
1993-11,A,U,R,-3.6
1993-11,A,P,WMF,445.578
1993-11,A,P,N,3.4
1993-11,A,P,R,3.6
1993-11,A,TBS1,WMF,398.034
1993-11,A,TBS1,N,-0.1
1993-11,A,TBS1,R,8.9
1993-11,H,T,WMF,715.041
1993-12,E,T,WMF,7404.677
1993-12,E,T,N,8.9
1993-12,E,T,R,11.8
1993-12,E,MAE,WMF,1855.217
1993-12,E,MAE,N,12.1
1993-12,E,MAE,R,13.8
1993-12,E,PUB,WMF,555.426
1993-12,E,PUB,N,21
1993-12,E,PUB,R,26
1993-12,E,C,WMF,994.273
1993-12,E,C,N,17.7
1993-12,E,C,R,14.7
1993-12,E,TBS0,WMF,640.634
1993-12,E,TBS0,N,6
1993-12,E,TBS0,R,12.6
1993-12,E,F,WMF,731.627
1993-12,E,F,N,4.3
1993-12,E,F,R,5.5
1993-12,A,T,WMF,7246.647
1993-12,A,T,N,7.1
1993-12,A,T,R,5.7
1993-12,A,MAE,WMF,2460.09
1993-12,A,MAE,N,7.9
1993-12,A,MAE,R,9.5
1993-12,A,C,WMF,1607.625
1993-12,A,C,N,5.8
1993-12,A,C,R,3.8
1993-12,A,M,WMF,527.152
1993-12,A,M,N,1.2
1993-12,A,M,R,5.8
1993-12,A,U,WMF,674.709
1993-12,A,U,N,17
1993-12,A,U,R,4.8
1993-12,A,P,WMF,447.091
1993-12,A,P,N,2.9
1993-12,A,P,R,4
1993-12,A,TBS1,WMF,321.849
1993-12,A,TBS1,N,2.6
1993-12,A,TBS1,R,9.4
1993-12,H,T,WMF,-158.03
1994-01,E,T,WMF,6029.064
1994-01,E,T,N,4.6
1994-01,E,T,R,10.2
1994-01,E,MAE,WMF,1213.543
1994-01,E,MAE,N,8
1994-01,E,MAE,R,13.2
1994-01,E,PUB,WMF,361.526
1994-01,E,PUB,N,-8
1994-01,E,PUB,R,7.5
1994-01,E,C,WMF,925.543
1994-01,E,C,N,5.5
1994-01,E,C,R,7.4
1994-01,E,TBS0,WMF,685.542
1994-01,E,TBS0,N,2.1
1994-01,E,TBS0,R,8.7
1994-01,E,F,WMF,587.498
1994-01,E,F,N,21.7
1994-01,E,F,R,18.4
1994-01,A,T,WMF,6838.327
1994-01,A,T,N,10.2
1994-01,A,T,R,7.8
1994-01,A,MAE,WMF,1764.373
1994-01,A,MAE,N,8.6
1994-01,A,MAE,R,8.9
1994-01,A,C,WMF,2056.251
1994-01,A,C,N,17.8
1994-01,A,C,R,8.9
1994-01,A,M,WMF,567.689
1994-01,A,M,N,1.3
1994-01,A,M,R,6.3
1994-01,A,U,WMF,541.769
1994-01,A,U,N,14.5
1994-01,A,U,R,3.2
1994-01,A,P,WMF,355.292
1994-01,A,P,N,6.4
1994-01,A,P,R,5.8
1994-01,A,TBS1,WMF,352.794
1994-01,A,TBS1,N,0.8
1994-01,A,TBS1,R,10.9
1994-01,H,T,WMF,809.263
1994-02,E,T,WMF,6681.765
1994-02,E,T,N,-2.9
1994-02,E,T,R,3.6
1994-02,E,MAE,WMF,1386.921
1994-02,E,MAE,N,1
1994-02,E,MAE,R,7.1
1994-02,E,PUB,WMF,408.7
1994-02,E,PUB,N,-14.9
1994-02,E,PUB,R,-8.9
1994-02,E,C,WMF,961.324
1994-02,E,C,N,2.7
1994-02,E,C,R,10.9
1994-02,E,TBS0,WMF,795.617
1994-02,E,TBS0,N,-4.9
1994-02,E,TBS0,R,3.9
1994-02,E,F,WMF,674.669
1994-02,E,F,N,-2.2
1994-02,E,F,R,-2.4
