Date;D0;D1;Value
1930-01;M0;NZD1;
1930-01;M0;SGD100;
1930-01;M0;THB100;
1930-01;M0;XDR1;
1930-01;M1;EUR1;
1930-01;M1;GBP1;
1930-01;M1;DKK100;
1930-01;M1;NOK100;
1930-01;M1;CZK100;
1930-01;M1;HUF100;
1930-01;M1;PLN100;
1930-01;M1;RUB100;
1930-01;M1;SEK100;
1930-01;M1;TRY100;
1930-01;M1;USD1;
1930-01;M1;CAD1;
1930-01;M1;ARS100;
1930-01;M1;BRL100;
1930-01;M1;MXN100;
1930-01;M1;ZAR1;
1930-01;M1;JPY100;
1930-01;M1;AUD1;
1930-01;M1;CNY100;
1930-01;M1;HKD100;
1930-01;M1;KRW100;
1930-01;M1;MYR100;
1930-01;M1;NZD1;
1930-01;M1;SGD100;
1930-01;M1;THB100;
1930-01;M1;XDR1;
1930-02;M0;EUR1;
1930-02;M0;GBP1;25.198
1930-02;M0;DKK100;
1930-02;M0;NOK100;
1930-02;M0;CZK100;
1930-02;M0;HUF100;
1930-02;M0;PLN100;
1930-02;M0;RUB100;
1930-02;M0;SEK100;
1930-02;M0;TRY100;
1930-02;M0;USD1;5.182
1930-02;M0;CAD1;
1930-02;M0;ARS100;
1930-02;M0;BRL100;
1930-02;M0;MXN100;
1930-02;M0;ZAR1;
1930-02;M0;JPY100;
1930-02;M0;AUD1;
1930-02;M0;CNY100;
1930-02;M0;HKD100;
1930-02;M0;KRW100;
1930-02;M0;MYR100;
1930-02;M0;NZD1;
1930-02;M0;SGD100;
1930-02;M0;THB100;
1930-02;M0;XDR1;
1930-02;M1;EUR1;
1930-02;M1;GBP1;
1930-02;M1;DKK100;
1930-02;M1;NOK100;
1930-02;M1;CZK100;
1930-02;M1;HUF100;
1930-02;M1;PLN100;
1930-02;M1;RUB100;
1930-02;M1;SEK100;
1930-02;M1;TRY100;
1930-02;M1;USD1;
1930-02;M1;CAD1;
1930-02;M1;ARS100;
1930-02;M1;BRL100;
1930-02;M1;MXN100;
1930-02;M1;ZAR1;
1930-02;M1;JPY100;
1930-02;M1;AUD1;
1930-02;M1;CNY100;
1930-02;M1;HKD100;
1930-02;M1;KRW100;
1930-02;M1;MYR100;
1930-02;M1;NZD1;
1930-02;M1;SGD100;
1930-02;M1;THB100;
1930-02;M1;XDR1;
1930-03;M0;EUR1;
1930-03;M0;GBP1;25.136
1930-03;M0;DKK100;
1930-03;M0;NOK100;
1930-03;M0;CZK100;
1930-03;M0;HUF100;
1930-03;M0;PLN100;
1930-03;M0;RUB100;
1930-03;M0;SEK100;
1930-03;M0;TRY100;
1930-03;M0;USD1;5.169
1930-03;M0;CAD1;
1930-03;M0;ARS100;
1930-03;M0;BRL100;
1930-03;M0;MXN100;
1930-03;M0;ZAR1;
1930-03;M0;JPY100;
1930-03;M0;AUD1;
1930-03;M0;CNY100;
1930-03;M0;HKD100;
1930-03;M0;KRW100;
1930-03;M0;MYR100;
1930-03;M0;NZD1;
1930-03;M0;SGD100;
1930-03;M0;THB100;
1930-03;M0;XDR1;
1930-03;M1;EUR1;
1930-03;M1;GBP1;
1930-03;M1;DKK100;
1930-03;M1;NOK100;
1930-03;M1;CZK100;
1930-03;M1;HUF100;
1930-03;M1;PLN100;
1930-03;M1;RUB100;
1930-03;M1;SEK100;
1930-03;M1;TRY100;
1930-03;M1;USD1;
1930-03;M1;CAD1;
1930-03;M1;ARS100;
1930-03;M1;BRL100;
1930-03;M1;MXN100;
1930-03;M1;ZAR1;
1930-03;M1;JPY100;
1930-03;M1;AUD1;
1930-03;M1;CNY100;
1930-03;M1;HKD100;
1930-03;M1;KRW100;
1930-03;M1;MYR100;
1930-03;M1;NZD1;
1930-03;M1;SGD100;
1930-03;M1;THB100;
1930-03;M1;XDR1;
1930-04;M0;EUR1;
1930-04;M0;GBP1;25.094
1930-04;M0;DKK100;
1930-04;M0;NOK100;
1930-04;M0;CZK100;
1930-04;M0;HUF100;
1930-04;M0;PLN100;
1930-04;M0;RUB100;
1930-04;M0;SEK100;
1930-04;M0;TRY100;
1930-04;M0;USD1;May 16
1930-04;M0;CAD1;
1930-04;M0;ARS100;
1930-04;M0;BRL100;
1930-04;M0;MXN100;
1930-04;M0;ZAR1;
1930-04;M0;JPY100;
1930-04;M0;AUD1;
1930-04;M0;CNY100;
1930-04;M0;HKD100;
1930-04;M0;KRW100;
1930-04;M0;MYR100;
1930-04;M0;NZD1;
1930-04;M0;SGD100;
1930-04;M0;THB100;
1930-04;M0;XDR1;
1930-04;M1;EUR1;
1930-04;M1;GBP1;
1930-04;M1;DKK100;
1930-04;M1;NOK100;
1930-04;M1;CZK100;
1930-04;M1;HUF100;
1930-04;M1;PLN100;
1930-04;M1;RUB100;
1930-04;M1;SEK100;
1930-04;M1;TRY100;
1930-04;M1;USD1;
1930-04;M1;CAD1;
1930-04;M1;ARS100;
1930-04;M1;BRL100;
1930-04;M1;MXN100;
1930-04;M1;ZAR1;
1930-04;M1;JPY100;
1930-04;M1;AUD1;
1930-04;M1;CNY100;
1930-04;M1;HKD100;
1930-04;M1;KRW100;
1930-04;M1;MYR100;
1930-04;M1;NZD1;
1930-04;M1;SGD100;
1930-04;M1;THB100;
1930-04;M1;XDR1;
1930-05;M0;EUR1;
1930-05;M0;GBP1;25.106
1930-05;M0;DKK100;
1930-05;M0;NOK100;
1930-05;M0;CZK100;
1930-05;M0;HUF100;
1930-05;M0;PLN100;
1930-05;M0;RUB100;
1930-05;M0;SEK100;
1930-05;M0;TRY100;
1930-05;M0;USD1;5.166
1930-05;M0;CAD1;
1930-05;M0;ARS100;
1930-05;M0;BRL100;
1930-05;M0;MXN100;
1930-05;M0;ZAR1;
1930-05;M0;JPY100;
1930-05;M0;AUD1;
1930-05;M0;CNY100;
1930-05;M0;HKD100;
1930-05;M0;KRW100;
1930-05;M0;MYR100;
1930-05;M0;NZD1;
1930-05;M0;SGD100;
1930-05;M0;THB100;
1930-05;M0;XDR1;
1930-05;M1;EUR1;
1930-05;M1;GBP1;
1930-05;M1;DKK100;
1930-05;M1;NOK100;
1930-05;M1;CZK100;
1930-05;M1;HUF100;
1930-05;M1;PLN100;
1930-05;M1;RUB100;
1930-05;M1;SEK100;
1930-05;M1;TRY100;
1930-05;M1;USD1;
1930-05;M1;CAD1;
1930-05;M1;ARS100;
1930-05;M1;BRL100;
1930-05;M1;MXN100;
1930-05;M1;ZAR1;
1930-05;M1;JPY100;
1930-05;M1;AUD1;
1930-05;M1;CNY100;
1930-05;M1;HKD100;
1930-05;M1;KRW100;
1930-05;M1;MYR100;
1930-05;M1;NZD1;
1930-05;M1;SGD100;
1930-05;M1;THB100;
1930-05;M1;XDR1;
1930-06;M0;EUR1;
1930-06;M0;GBP1;25.083
1930-06;M0;DKK100;
1930-06;M0;NOK100;
1930-06;M0;CZK100;
1930-06;M0;HUF100;
1930-06;M0;PLN100;
1930-06;M0;RUB100;
1930-06;M0;SEK100;
1930-06;M0;TRY100;
1930-06;M0;USD1;5.163
1930-06;M0;CAD1;
1930-06;M0;ARS100;
1930-06;M0;BRL100;
1930-06;M0;MXN100;
1930-06;M0;ZAR1;
1930-06;M0;JPY100;
1930-06;M0;AUD1;
1930-06;M0;CNY100;
1930-06;M0;HKD100;
1930-06;M0;KRW100;
1930-06;M0;MYR100;
1930-06;M0;NZD1;
1930-06;M0;SGD100;
1930-06;M0;THB100;
1930-06;M0;XDR1;
1930-06;M1;EUR1;
1930-06;M1;GBP1;
1930-06;M1;DKK100;
1930-06;M1;NOK100;
1930-06;M1;CZK100;
1930-06;M1;HUF100;
1930-06;M1;PLN100;
1930-06;M1;RUB100;
1930-06;M1;SEK100;
1930-06;M1;TRY100;
1930-06;M1;USD1;
1930-06;M1;CAD1;
1930-06;M1;ARS100;
1930-06;M1;BRL100;
1930-06;M1;MXN100;
1930-06;M1;ZAR1;
1930-06;M1;JPY100;
1930-06;M1;AUD1;
1930-06;M1;CNY100;
1930-06;M1;HKD100;
1930-06;M1;KRW100;
1930-06;M1;MYR100;
1930-06;M1;NZD1;
1930-06;M1;SGD100;
1930-06;M1;THB100;
1930-06;M1;XDR1;
1930-07;M0;EUR1;
1930-07;M0;GBP1;25.043
1930-07;M0;DKK100;
1930-07;M0;NOK100;
1930-07;M0;CZK100;
1930-07;M0;HUF100;
1930-07;M0;PLN100;
1930-07;M0;RUB100;
1930-07;M0;SEK100;
1930-07;M0;TRY100;
1930-07;M0;USD1;5.147
1930-07;M0;CAD1;
1930-07;M0;ARS100;
1930-07;M0;BRL100;
1930-07;M0;MXN100;
1930-07;M0;ZAR1;
1930-07;M0;JPY100;
1930-07;M0;AUD1;
1930-07;M0;CNY100;
1930-07;M0;HKD100;
1930-07;M0;KRW100;
1930-07;M0;MYR100;
1930-07;M0;NZD1;
1930-07;M0;SGD100;
1930-07;M0;THB100;
1930-07;M0;XDR1;
1930-07;M1;EUR1;
1930-07;M1;GBP1;
1930-07;M1;DKK100;
1930-07;M1;NOK100;
1930-07;M1;CZK100;
1930-07;M1;HUF100;
1930-07;M1;PLN100;
1930-07;M1;RUB100;
1930-07;M1;SEK100;
1930-07;M1;TRY100;
1930-07;M1;USD1;
1930-07;M1;CAD1;
1930-07;M1;ARS100;
1930-07;M1;BRL100;
1930-07;M1;MXN100;
1930-07;M1;ZAR1;
1930-07;M1;JPY100;
1930-07;M1;AUD1;
1930-07;M1;CNY100;
1930-07;M1;HKD100;
1930-07;M1;KRW100;
1930-07;M1;MYR100;
1930-07;M1;NZD1;
1930-07;M1;SGD100;
1930-07;M1;THB100;
1930-07;M1;XDR1;
1930-08;M0;EUR1;
1930-08;M0;GBP1;25.047
1930-08;M0;DKK100;
1930-08;M0;NOK100;
1930-08;M0;CZK100;
1930-08;M0;HUF100;
1930-08;M0;PLN100;
1930-08;M0;RUB100;
1930-08;M0;SEK100;
1930-08;M0;TRY100;
1930-08;M0;USD1;5.142
1930-08;M0;CAD1;
1930-08;M0;ARS100;
1930-08;M0;BRL100;
1930-08;M0;MXN100;
1930-08;M0;ZAR1;
1930-08;M0;JPY100;
1930-08;M0;AUD1;
1930-08;M0;CNY100;
1930-08;M0;HKD100;
1930-08;M0;KRW100;
1930-08;M0;MYR100;
1930-08;M0;NZD1;
1930-08;M0;SGD100;
1930-08;M0;THB100;
1930-08;M0;XDR1;
1930-08;M1;EUR1;
1930-08;M1;GBP1;
1930-08;M1;DKK100;
1930-08;M1;NOK100;
1930-08;M1;CZK100;
1930-08;M1;HUF100;
1930-08;M1;PLN100;
1930-08;M1;RUB100;
1930-08;M1;SEK100;
1930-08;M1;TRY100;
1930-08;M1;USD1;
1930-08;M1;CAD1;
1930-08;M1;ARS100;
1930-08;M1;BRL100;
1930-08;M1;MXN100;
1930-08;M1;ZAR1;
1930-08;M1;JPY100;
1930-08;M1;AUD1;
1930-08;M1;CNY100;
1930-08;M1;HKD100;
1930-08;M1;KRW100;
1930-08;M1;MYR100;
1930-08;M1;NZD1;
1930-08;M1;SGD100;
1930-08;M1;THB100;
1930-08;M1;XDR1;
1930-09;M0;EUR1;
1930-09;M0;GBP1;25.048
1930-09;M0;DKK100;
1930-09;M0;NOK100;
1930-09;M0;CZK100;
1930-09;M0;HUF100;
1930-09;M0;PLN100;
1930-09;M0;RUB100;
1930-09;M0;SEK100;
1930-09;M0;TRY100;
1930-09;M0;USD1;5.152
1930-09;M0;CAD1;
1930-09;M0;ARS100;
1930-09;M0;BRL100;
1930-09;M0;MXN100;
1930-09;M0;ZAR1;
1930-09;M0;JPY100;
1930-09;M0;AUD1;
1930-09;M0;CNY100;
1930-09;M0;HKD100;
1930-09;M0;KRW100;
1930-09;M0;MYR100;
1930-09;M0;NZD1;
1930-09;M0;SGD100;
1930-09;M0;THB100;
1930-09;M0;XDR1;
1930-09;M1;EUR1;
1930-09;M1;GBP1;
1930-09;M1;DKK100;
1930-09;M1;NOK100;
1930-09;M1;CZK100;
1930-09;M1;HUF100;
1930-09;M1;PLN100;
1930-09;M1;RUB100;
1930-09;M1;SEK100;
1930-09;M1;TRY100;
1930-09;M1;USD1;
1930-09;M1;CAD1;
1930-09;M1;ARS100;
1930-09;M1;BRL100;
1930-09;M1;MXN100;
1930-09;M1;ZAR1;
1930-09;M1;JPY100;
1930-09;M1;AUD1;
1930-09;M1;CNY100;
1930-09;M1;HKD100;
1930-09;M1;KRW100;
1930-09;M1;MYR100;
1930-09;M1;NZD1;
1930-09;M1;SGD100;
1930-09;M1;THB100;
1930-09;M1;XDR1;
1930-10;M0;EUR1;
1930-10;M0;GBP1;25. Feb
1930-10;M0;DKK100;
1930-10;M0;NOK100;
1930-10;M0;CZK100;
1930-10;M0;HUF100;
1930-10;M0;PLN100;
1930-10;M0;RUB100;
1930-10;M0;SEK100;
1930-10;M0;TRY100;
1930-10;M0;USD1;5.149
1930-10;M0;CAD1;
1930-10;M0;ARS100;
1930-10;M0;BRL100;
1930-10;M0;MXN100;
1930-10;M0;ZAR1;
1930-10;M0;JPY100;
1930-10;M0;AUD1;
1930-10;M0;CNY100;
1930-10;M0;HKD100;
1930-10;M0;KRW100;
1930-10;M0;MYR100;
1930-10;M0;NZD1;
1930-10;M0;SGD100;
1930-10;M0;THB100;
1930-10;M0;XDR1;
1930-10;M1;EUR1;
1930-10;M1;GBP1;
1930-10;M1;DKK100;
1930-10;M1;NOK100;
1930-10;M1;CZK100;
1930-10;M1;HUF100;
1930-10;M1;PLN100;
1930-10;M1;RUB100;
1930-10;M1;SEK100;
1930-10;M1;TRY100;
1930-10;M1;USD1;
1930-10;M1;CAD1;
1930-10;M1;ARS100;
1930-10;M1;BRL100;
1930-10;M1;MXN100;
1930-10;M1;ZAR1;
1930-10;M1;JPY100;
1930-10;M1;AUD1;
1930-10;M1;CNY100;
1930-10;M1;HKD100;
1930-10;M1;KRW100;
1930-10;M1;MYR100;
1930-10;M1;NZD1;
1930-10;M1;SGD100;
1930-10;M1;THB100;
1930-10;M1;XDR1;
1930-11;M0;EUR1;
1930-11;M0;GBP1;25.048
1930-11;M0;DKK100;
1930-11;M0;NOK100;
1930-11;M0;CZK100;
1930-11;M0;HUF100;
1930-11;M0;PLN100;
1930-11;M0;RUB100;
1930-11;M0;SEK100;
1930-11;M0;TRY100;
1930-11;M0;USD1;5.158
1930-11;M0;CAD1;
1930-11;M0;ARS100;
1930-11;M0;BRL100;
1930-11;M0;MXN100;
1930-11;M0;ZAR1;
1930-11;M0;JPY100;
1930-11;M0;AUD1;
1930-11;M0;CNY100;
1930-11;M0;HKD100;
1930-11;M0;KRW100;
1930-11;M0;MYR100;
1930-11;M0;NZD1;
1930-11;M0;SGD100;
1930-11;M0;THB100;
1930-11;M0;XDR1;
1930-11;M1;EUR1;
1930-11;M1;GBP1;
1930-11;M1;DKK100;
1930-11;M1;NOK100;
1930-11;M1;CZK100;
1930-11;M1;HUF100;
1930-11;M1;PLN100;
1930-11;M1;RUB100;
1930-11;M1;SEK100;
1930-11;M1;TRY100;
1930-11;M1;USD1;
1930-11;M1;CAD1;
1930-11;M1;ARS100;
1930-11;M1;BRL100;
1930-11;M1;MXN100;
1930-11;M1;ZAR1;
1930-11;M1;JPY100;
1930-11;M1;AUD1;
1930-11;M1;CNY100;
1930-11;M1;HKD100;
1930-11;M1;KRW100;
1930-11;M1;MYR100;
1930-11;M1;NZD1;
1930-11;M1;SGD100;
1930-11;M1;THB100;
1930-11;M1;XDR1;
1930-12;M0;EUR1;
1930-12;M0;GBP1;25.037
1930-12;M0;DKK100;
1930-12;M0;NOK100;
1930-12;M0;CZK100;
1930-12;M0;HUF100;
1930-12;M0;PLN100;
1930-12;M0;RUB100;
1930-12;M0;SEK100;
1930-12;M0;TRY100;
1930-12;M0;USD1;5.155
1930-12;M0;CAD1;
1930-12;M0;ARS100;
1930-12;M0;BRL100;
1930-12;M0;MXN100;
1930-12;M0;ZAR1;
1930-12;M0;JPY100;
1930-12;M0;AUD1;
1930-12;M0;CNY100;
1930-12;M0;HKD100;
1930-12;M0;KRW100;
1930-12;M0;MYR100;
1930-12;M0;NZD1;
1930-12;M0;SGD100;
1930-12;M0;THB100;
1930-12;M0;XDR1;
1930-12;M1;EUR1;
1930-12;M1;GBP1;
1930-12;M1;DKK100;
1930-12;M1;NOK100;
1930-12;M1;CZK100;
1930-12;M1;HUF100;
1930-12;M1;PLN100;
1930-12;M1;RUB100;
1930-12;M1;SEK100;
1930-12;M1;TRY100;
1930-12;M1;USD1;
1930-12;M1;CAD1;
1930-12;M1;ARS100;
1930-12;M1;BRL100;
1930-12;M1;MXN100;
1930-12;M1;ZAR1;
1930-12;M1;JPY100;
1930-12;M1;AUD1;
1930-12;M1;CNY100;
1930-12;M1;HKD100;
1930-12;M1;KRW100;
1930-12;M1;MYR100;
1930-12;M1;NZD1;
1930-12;M1;SGD100;
1930-12;M1;THB100;
1930-12;M1;XDR1;
1931-01;M0;EUR1;
1931-01;M0;GBP1;25.077
1931-01;M0;DKK100;
1931-01;M0;NOK100;
1931-01;M0;CZK100;
1931-01;M0;HUF100;
1931-01;M0;PLN100;
1931-01;M0;RUB100;
1931-01;M0;SEK100;
1931-01;M0;TRY100;
1931-01;M0;USD1;5.165
1931-01;M0;CAD1;
1931-01;M0;ARS100;
1931-01;M0;BRL100;
1931-01;M0;MXN100;
1931-01;M0;ZAR1;
1931-01;M0;JPY100;
1931-01;M0;AUD1;
1931-01;M0;CNY100;
1931-01;M0;HKD100;
1931-01;M0;KRW100;
1931-01;M0;MYR100;
1931-01;M0;NZD1;
1931-01;M0;SGD100;
1931-01;M0;THB100;
1931-01;M0;XDR1;
1931-01;M1;EUR1;
1931-01;M1;GBP1;
1931-01;M1;DKK100;
1931-01;M1;NOK100;
1931-01;M1;CZK100;
1931-01;M1;HUF100;
1931-01;M1;PLN100;
1931-01;M1;RUB100;
1931-01;M1;SEK100;
1931-01;M1;TRY100;
1931-01;M1;USD1;
1931-01;M1;CAD1;
1931-01;M1;ARS100;
1931-01;M1;BRL100;
1931-01;M1;MXN100;
1931-01;M1;ZAR1;
1931-01;M1;JPY100;
1931-01;M1;AUD1;
1931-01;M1;CNY100;
1931-01;M1;HKD100;
1931-01;M1;KRW100;
1931-01;M1;MYR100;
1931-01;M1;NZD1;
1931-01;M1;SGD100;
1931-01;M1;THB100;
1931-01;M1;XDR1;
1931-02;M0;EUR1;
1931-02;M0;GBP1;25.179
1931-02;M0;DKK100;
1931-02;M0;NOK100;
1931-02;M0;CZK100;
1931-02;M0;HUF100;
1931-02;M0;PLN100;
1931-02;M0;RUB100;
1931-02;M0;SEK100;
1931-02;M0;TRY100;
1931-02;M0;USD1;5.182
1931-02;M0;CAD1;
1931-02;M0;ARS100;
1931-02;M0;BRL100;
1931-02;M0;MXN100;
1931-02;M0;ZAR1;
1931-02;M0;JPY100;
1931-02;M0;AUD1;
1931-02;M0;CNY100;
1931-02;M0;HKD100;
1931-02;M0;KRW100;
1931-02;M0;MYR100;
1931-02;M0;NZD1;
1931-02;M0;SGD100;
1931-02;M0;THB100;
1931-02;M0;XDR1;
1931-02;M1;EUR1;
1931-02;M1;GBP1;
1931-02;M1;DKK100;
1931-02;M1;NOK100;
1931-02;M1;CZK100;
1931-02;M1;HUF100;
1931-02;M1;PLN100;
1931-02;M1;RUB100;
1931-02;M1;SEK100;
1931-02;M1;TRY100;
1931-02;M1;USD1;
1931-02;M1;CAD1;
1931-02;M1;ARS100;
1931-02;M1;BRL100;
1931-02;M1;MXN100;
1931-02;M1;ZAR1;
1931-02;M1;JPY100;
1931-02;M1;AUD1;
1931-02;M1;CNY100;
1931-02;M1;HKD100;
1931-02;M1;KRW100;
1931-02;M1;MYR100;
1931-02;M1;NZD1;
1931-02;M1;SGD100;
1931-02;M1;THB100;
1931-02;M1;XDR1;
1931-03;M0;EUR1;
1931-03;M0;GBP1;25.245
1931-03;M0;DKK100;
1931-03;M0;NOK100;
1931-03;M0;CZK100;
1931-03;M0;HUF100;
1931-03;M0;PLN100;
1931-03;M0;RUB100;
1931-03;M0;SEK100;
1931-03;M0;TRY100;
1931-03;M0;USD1;5.196
1931-03;M0;CAD1;
1931-03;M0;ARS100;
1931-03;M0;BRL100;
1931-03;M0;MXN100;
1931-03;M0;ZAR1;
1931-03;M0;JPY100;
1931-03;M0;AUD1;
1931-03;M0;CNY100;
1931-03;M0;HKD100;
1931-03;M0;KRW100;
1931-03;M0;MYR100;
1931-03;M0;NZD1;
1931-03;M0;SGD100;
1931-03;M0;THB100;
1931-03;M0;XDR1;
1931-03;M1;EUR1;
1931-03;M1;GBP1;
1931-03;M1;DKK100;
1931-03;M1;NOK100;
1931-03;M1;CZK100;
1931-03;M1;HUF100;
1931-03;M1;PLN100;
1931-03;M1;RUB100;
1931-03;M1;SEK100;
1931-03;M1;TRY100;
1931-03;M1;USD1;
1931-03;M1;CAD1;
1931-03;M1;ARS100;
1931-03;M1;BRL100;
1931-03;M1;MXN100;
1931-03;M1;ZAR1;
1931-03;M1;JPY100;
1931-03;M1;AUD1;
1931-03;M1;CNY100;
1931-03;M1;HKD100;
1931-03;M1;KRW100;
1931-03;M1;MYR100;
1931-03;M1;NZD1;
1931-03;M1;SGD100;
1931-03;M1;THB100;
1931-03;M1;XDR1;
1931-04;M0;EUR1;
1931-04;M0;GBP1;25.232
1931-04;M0;DKK100;
1931-04;M0;NOK100;
1931-04;M0;CZK100;
1931-04;M0;HUF100;
1931-04;M0;PLN100;
1931-04;M0;RUB100;
1931-04;M0;SEK100;
1931-04;M0;TRY100;
1931-04;M0;USD1;5.192
1931-04;M0;CAD1;
1931-04;M0;ARS100;
1931-04;M0;BRL100;
1931-04;M0;MXN100;
1931-04;M0;ZAR1;
1931-04;M0;JPY100;
1931-04;M0;AUD1;
1931-04;M0;CNY100;
1931-04;M0;HKD100;
1931-04;M0;KRW100;
1931-04;M0;MYR100;
1931-04;M0;NZD1;
1931-04;M0;SGD100;
1931-04;M0;THB100;
1931-04;M0;XDR1;
1931-04;M1;EUR1;
1931-04;M1;GBP1;
1931-04;M1;DKK100;
1931-04;M1;NOK100;
1931-04;M1;CZK100;
1931-04;M1;HUF100;
1931-04;M1;PLN100;
1931-04;M1;RUB100;
1931-04;M1;SEK100;
1931-04;M1;TRY100;
1931-04;M1;USD1;
1931-04;M1;CAD1;
1931-04;M1;ARS100;
1931-04;M1;BRL100;
1931-04;M1;MXN100;
1931-04;M1;ZAR1;
1931-04;M1;JPY100;
1931-04;M1;AUD1;
1931-04;M1;CNY100;
1931-04;M1;HKD100;
1931-04;M1;KRW100;
1931-04;M1;MYR100;
1931-04;M1;NZD1;
1931-04;M1;SGD100;
1931-04;M1;THB100;
1931-04;M1;XDR1;
1931-05;M0;EUR1;
1931-05;M0;GBP1;25.217
1931-05;M0;DKK100;
1931-05;M0;NOK100;
1931-05;M0;CZK100;
1931-05;M0;HUF100;
1931-05;M0;PLN100;
1931-05;M0;RUB100;
1931-05;M0;SEK100;
1931-05;M0;TRY100;
1931-05;M0;USD1;5.184
1931-05;M0;CAD1;
1931-05;M0;ARS100;
1931-05;M0;BRL100;
1931-05;M0;MXN100;
1931-05;M0;ZAR1;
1931-05;M0;JPY100;
1931-05;M0;AUD1;
1931-05;M0;CNY100;
1931-05;M0;HKD100;
1931-05;M0;KRW100;
1931-05;M0;MYR100;
1931-05;M0;NZD1;
1931-05;M0;SGD100;
1931-05;M0;THB100;
1931-05;M0;XDR1;
1931-05;M1;EUR1;
1931-05;M1;GBP1;
1931-05;M1;DKK100;
1931-05;M1;NOK100;
1931-05;M1;CZK100;
1931-05;M1;HUF100;
1931-05;M1;PLN100;
1931-05;M1;RUB100;
1931-05;M1;SEK100;
1931-05;M1;TRY100;
1931-05;M1;USD1;
1931-05;M1;CAD1;
1931-05;M1;ARS100;
1931-05;M1;BRL100;
1931-05;M1;MXN100;
1931-05;M1;ZAR1;
1931-05;M1;JPY100;
1931-05;M1;AUD1;
1931-05;M1;CNY100;
1931-05;M1;HKD100;
1931-05;M1;KRW100;
1931-05;M1;MYR100;
1931-05;M1;NZD1;
1931-05;M1;SGD100;
1931-05;M1;THB100;
1931-05;M1;XDR1;
1931-06;M0;EUR1;
1931-06;M0;GBP1;25. Aug
1931-06;M0;DKK100;
1931-06;M0;NOK100;
1931-06;M0;CZK100;
1931-06;M0;HUF100;
1931-06;M0;PLN100;
1931-06;M0;RUB100;
1931-06;M0;SEK100;
1931-06;M0;TRY100;
1931-06;M0;USD1;5.156
1931-06;M0;CAD1;
1931-06;M0;ARS100;
1931-06;M0;BRL100;
1931-06;M0;MXN100;
1931-06;M0;ZAR1;
1931-06;M0;JPY100;
1931-06;M0;AUD1;
1931-06;M0;CNY100;
1931-06;M0;HKD100;
1931-06;M0;KRW100;
1931-06;M0;MYR100;
1931-06;M0;NZD1;
1931-06;M0;SGD100;
1931-06;M0;THB100;
1931-06;M0;XDR1;
1931-06;M1;EUR1;
1931-06;M1;GBP1;
1931-06;M1;DKK100;
1931-06;M1;NOK100;
1931-06;M1;CZK100;
1931-06;M1;HUF100;
1931-06;M1;PLN100;
1931-06;M1;RUB100;
1931-06;M1;SEK100;
1931-06;M1;TRY100;
1931-06;M1;USD1;
1931-06;M1;CAD1;
1931-06;M1;ARS100;
1931-06;M1;BRL100;
1931-06;M1;MXN100;
1931-06;M1;ZAR1;
1931-06;M1;JPY100;
1931-06;M1;AUD1;
1931-06;M1;CNY100;
1931-06;M1;HKD100;
1931-06;M1;KRW100;
1931-06;M1;MYR100;
1931-06;M1;NZD1;
1931-06;M1;SGD100;
1931-06;M1;THB100;
1931-06;M1;XDR1;
1931-07;M0;EUR1;
1931-07;M0;GBP1;24.995
1931-07;M0;DKK100;
1931-07;M0;NOK100;
1931-07;M0;CZK100;
1931-07;M0;HUF100;
1931-07;M0;PLN100;
1931-07;M0;RUB100;
1931-07;M0;SEK100;
1931-07;M0;TRY100;
1931-07;M0;USD1;5.146
1931-07;M0;CAD1;
1931-07;M0;ARS100;
1931-07;M0;BRL100;
1931-07;M0;MXN100;
1931-07;M0;ZAR1;
1931-07;M0;JPY100;
1931-07;M0;AUD1;
1931-07;M0;CNY100;
1931-07;M0;HKD100;
1931-07;M0;KRW100;
1931-07;M0;MYR100;
1931-07;M0;NZD1;
1931-07;M0;SGD100;
1931-07;M0;THB100;
1931-07;M0;XDR1;
1931-07;M1;EUR1;
1931-07;M1;GBP1;
1931-07;M1;DKK100;
1931-07;M1;NOK100;
1931-07;M1;CZK100;
1931-07;M1;HUF100;
1931-07;M1;PLN100;
1931-07;M1;RUB100;
1931-07;M1;SEK100;
1931-07;M1;TRY100;
1931-07;M1;USD1;
1931-07;M1;CAD1;
1931-07;M1;ARS100;
1931-07;M1;BRL100;
1931-07;M1;MXN100;
1931-07;M1;ZAR1;
1931-07;M1;JPY100;
1931-07;M1;AUD1;
1931-07;M1;CNY100;
1931-07;M1;HKD100;
1931-07;M1;KRW100;
1931-07;M1;MYR100;
1931-07;M1;NZD1;
1931-07;M1;SGD100;
1931-07;M1;THB100;
1931-07;M1;XDR1;
1931-08;M0;EUR1;
1931-08;M0;GBP1;24.927
1931-08;M0;DKK100;
1931-08;M0;NOK100;
1931-08;M0;CZK100;
1931-08;M0;HUF100;
1931-08;M0;PLN100;
1931-08;M0;RUB100;
1931-08;M0;SEK100;
1931-08;M0;TRY100;
1931-08;M0;USD1;5.131
1931-08;M0;CAD1;
1931-08;M0;ARS100;
1931-08;M0;BRL100;
1931-08;M0;MXN100;
1931-08;M0;ZAR1;
1931-08;M0;JPY100;
1931-08;M0;AUD1;
1931-08;M0;CNY100;
1931-08;M0;HKD100;
1931-08;M0;KRW100;
1931-08;M0;MYR100;
1931-08;M0;NZD1;
1931-08;M0;SGD100;
1931-08;M0;THB100;
1931-08;M0;XDR1;
1931-08;M1;EUR1;
