Date,D0,D1,Value
1927-08,M0,JPY100,
1927-08,M0,AUD1,
1927-08,M0,CNY100,
1927-08,M0,HKD100,
1927-08,M0,KRW100,
1927-08,M0,MYR100,
1927-08,M0,NZD1,
1927-08,M0,SGD100,
1927-08,M0,THB100,
1927-08,M0,XDR1,
1927-08,M1,EUR1,
1927-08,M1,GBP1,
1927-08,M1,DKK100,
1927-08,M1,NOK100,
1927-08,M1,CZK100,
1927-08,M1,HUF100,
1927-08,M1,PLN100,
1927-08,M1,RUB100,
1927-08,M1,SEK100,
1927-08,M1,TRY100,
1927-08,M1,USD1,
1927-08,M1,CAD1,
1927-08,M1,ARS100,
1927-08,M1,BRL100,
1927-08,M1,MXN100,
1927-08,M1,ZAR1,
1927-08,M1,JPY100,
1927-08,M1,AUD1,
1927-08,M1,CNY100,
1927-08,M1,HKD100,
1927-08,M1,KRW100,
1927-08,M1,MYR100,
1927-08,M1,NZD1,
1927-08,M1,SGD100,
1927-08,M1,THB100,
1927-08,M1,XDR1,
1927-09,M0,EUR1,
1927-09,M0,GBP1,25.22
1927-09,M0,DKK100,
1927-09,M0,NOK100,
1927-09,M0,CZK100,
1927-09,M0,HUF100,
1927-09,M0,PLN100,
1927-09,M0,RUB100,
1927-09,M0,SEK100,
1927-09,M0,TRY100,
1927-09,M0,USD1,5.186
1927-09,M0,CAD1,
1927-09,M0,ARS100,
1927-09,M0,BRL100,
1927-09,M0,MXN100,
1927-09,M0,ZAR1,
1927-09,M0,JPY100,
1927-09,M0,AUD1,
1927-09,M0,CNY100,
1927-09,M0,HKD100,
1927-09,M0,KRW100,
1927-09,M0,MYR100,
1927-09,M0,NZD1,
1927-09,M0,SGD100,
1927-09,M0,THB100,
1927-09,M0,XDR1,
1927-09,M1,EUR1,
1927-09,M1,GBP1,
1927-09,M1,DKK100,
1927-09,M1,NOK100,
1927-09,M1,CZK100,
1927-09,M1,HUF100,
1927-09,M1,PLN100,
1927-09,M1,RUB100,
1927-09,M1,SEK100,
1927-09,M1,TRY100,
1927-09,M1,USD1,
1927-09,M1,CAD1,
1927-09,M1,ARS100,
1927-09,M1,BRL100,
1927-09,M1,MXN100,
1927-09,M1,ZAR1,
1927-09,M1,JPY100,
1927-09,M1,AUD1,
1927-09,M1,CNY100,
1927-09,M1,HKD100,
1927-09,M1,KRW100,
1927-09,M1,MYR100,
1927-09,M1,NZD1,
1927-09,M1,SGD100,
1927-09,M1,THB100,
1927-09,M1,XDR1,
1927-10,M0,EUR1,
1927-10,M0,GBP1,25.25
1927-10,M0,DKK100,
1927-10,M0,NOK100,
1927-10,M0,CZK100,
1927-10,M0,HUF100,
1927-10,M0,PLN100,
1927-10,M0,RUB100,
1927-10,M0,SEK100,
1927-10,M0,TRY100,
1927-10,M0,USD1,5.185
1927-10,M0,CAD1,
1927-10,M0,ARS100,
1927-10,M0,BRL100,
1927-10,M0,MXN100,
1927-10,M0,ZAR1,
1927-10,M0,JPY100,
1927-10,M0,AUD1,
1927-10,M0,CNY100,
1927-10,M0,HKD100,
1927-10,M0,KRW100,
1927-10,M0,MYR100,
1927-10,M0,NZD1,
1927-10,M0,SGD100,
1927-10,M0,THB100,
1927-10,M0,XDR1,
1927-10,M1,EUR1,
1927-10,M1,GBP1,
1927-10,M1,DKK100,
1927-10,M1,NOK100,
1927-10,M1,CZK100,
1927-10,M1,HUF100,
1927-10,M1,PLN100,
1927-10,M1,RUB100,
1927-10,M1,SEK100,
1927-10,M1,TRY100,
1927-10,M1,USD1,
1927-10,M1,CAD1,
1927-10,M1,ARS100,
1927-10,M1,BRL100,
1927-10,M1,MXN100,
1927-10,M1,ZAR1,
1927-10,M1,JPY100,
1927-10,M1,AUD1,
1927-10,M1,CNY100,
1927-10,M1,HKD100,
1927-10,M1,KRW100,
1927-10,M1,MYR100,
1927-10,M1,NZD1,
1927-10,M1,SGD100,
1927-10,M1,THB100,
1927-10,M1,XDR1,
1927-11,M0,EUR1,
1927-11,M0,GBP1,25.27
1927-11,M0,DKK100,
1927-11,M0,NOK100,
1927-11,M0,CZK100,
1927-11,M0,HUF100,
1927-11,M0,PLN100,
1927-11,M0,RUB100,
1927-11,M0,SEK100,
1927-11,M0,TRY100,
1927-11,M0,USD1,5.185
1927-11,M0,CAD1,
1927-11,M0,ARS100,
1927-11,M0,BRL100,
1927-11,M0,MXN100,
1927-11,M0,ZAR1,
1927-11,M0,JPY100,
1927-11,M0,AUD1,
1927-11,M0,CNY100,
1927-11,M0,HKD100,
1927-11,M0,KRW100,
1927-11,M0,MYR100,
1927-11,M0,NZD1,
1927-11,M0,SGD100,
1927-11,M0,THB100,
1927-11,M0,XDR1,
1927-11,M1,EUR1,
1927-11,M1,GBP1,
1927-11,M1,DKK100,
1927-11,M1,NOK100,
1927-11,M1,CZK100,
1927-11,M1,HUF100,
1927-11,M1,PLN100,
1927-11,M1,RUB100,
1927-11,M1,SEK100,
1927-11,M1,TRY100,
1927-11,M1,USD1,
1927-11,M1,CAD1,
1927-11,M1,ARS100,
1927-11,M1,BRL100,
1927-11,M1,MXN100,
1927-11,M1,ZAR1,
1927-11,M1,JPY100,
1927-11,M1,AUD1,
1927-11,M1,CNY100,
1927-11,M1,HKD100,
1927-11,M1,KRW100,
1927-11,M1,MYR100,
1927-11,M1,NZD1,
1927-11,M1,SGD100,
1927-11,M1,THB100,
1927-11,M1,XDR1,
1927-12,M0,EUR1,
1927-12,M0,GBP1,25.28
1927-12,M0,DKK100,
1927-12,M0,NOK100,
1927-12,M0,CZK100,
1927-12,M0,HUF100,
1927-12,M0,PLN100,
1927-12,M0,RUB100,
1927-12,M0,SEK100,
1927-12,M0,TRY100,
1927-12,M0,USD1,5.177
1927-12,M0,CAD1,
1927-12,M0,ARS100,
1927-12,M0,BRL100,
1927-12,M0,MXN100,
1927-12,M0,ZAR1,
1927-12,M0,JPY100,
1927-12,M0,AUD1,
1927-12,M0,CNY100,
1927-12,M0,HKD100,
1927-12,M0,KRW100,
1927-12,M0,MYR100,
1927-12,M0,NZD1,
1927-12,M0,SGD100,
1927-12,M0,THB100,
1927-12,M0,XDR1,
1927-12,M1,EUR1,
1927-12,M1,GBP1,
1927-12,M1,DKK100,
1927-12,M1,NOK100,
1927-12,M1,CZK100,
1927-12,M1,HUF100,
1927-12,M1,PLN100,
1927-12,M1,RUB100,
1927-12,M1,SEK100,
1927-12,M1,TRY100,
1927-12,M1,USD1,
1927-12,M1,CAD1,
1927-12,M1,ARS100,
1927-12,M1,BRL100,
1927-12,M1,MXN100,
1927-12,M1,ZAR1,
1927-12,M1,JPY100,
1927-12,M1,AUD1,
1927-12,M1,CNY100,
1927-12,M1,HKD100,
1927-12,M1,KRW100,
1927-12,M1,MYR100,
1927-12,M1,NZD1,
1927-12,M1,SGD100,
1927-12,M1,THB100,
1927-12,M1,XDR1,
1928-01,M0,EUR1,
1928-01,M0,GBP1,25.3
1928-01,M0,DKK100,
1928-01,M0,NOK100,
1928-01,M0,CZK100,
1928-01,M0,HUF100,
1928-01,M0,PLN100,
1928-01,M0,RUB100,
1928-01,M0,SEK100,
1928-01,M0,TRY100,
1928-01,M0,USD1,5.189
1928-01,M0,CAD1,
1928-01,M0,ARS100,
1928-01,M0,BRL100,
1928-01,M0,MXN100,
1928-01,M0,ZAR1,
1928-01,M0,JPY100,
1928-01,M0,AUD1,
1928-01,M0,CNY100,
1928-01,M0,HKD100,
1928-01,M0,KRW100,
1928-01,M0,MYR100,
1928-01,M0,NZD1,
1928-01,M0,SGD100,
1928-01,M0,THB100,
1928-01,M0,XDR1,
1928-01,M1,EUR1,
1928-01,M1,GBP1,
1928-01,M1,DKK100,
1928-01,M1,NOK100,
1928-01,M1,CZK100,
1928-01,M1,HUF100,
1928-01,M1,PLN100,
1928-01,M1,RUB100,
1928-01,M1,SEK100,
1928-01,M1,TRY100,
1928-01,M1,USD1,
1928-01,M1,CAD1,
1928-01,M1,ARS100,
1928-01,M1,BRL100,
1928-01,M1,MXN100,
1928-01,M1,ZAR1,
1928-01,M1,JPY100,
1928-01,M1,AUD1,
1928-01,M1,CNY100,
1928-01,M1,HKD100,
1928-01,M1,KRW100,
1928-01,M1,MYR100,
1928-01,M1,NZD1,
1928-01,M1,SGD100,
1928-01,M1,THB100,
1928-01,M1,XDR1,
1928-02,M0,EUR1,
1928-02,M0,GBP1,25.345
1928-02,M0,DKK100,
1928-02,M0,NOK100,
1928-02,M0,CZK100,
1928-02,M0,HUF100,
1928-02,M0,PLN100,
1928-02,M0,RUB100,
1928-02,M0,SEK100,
1928-02,M0,TRY100,
1928-02,M0,USD1,5.197
1928-02,M0,CAD1,
1928-02,M0,ARS100,
1928-02,M0,BRL100,
1928-02,M0,MXN100,
1928-02,M0,ZAR1,
1928-02,M0,JPY100,
1928-02,M0,AUD1,
1928-02,M0,CNY100,
1928-02,M0,HKD100,
1928-02,M0,KRW100,
1928-02,M0,MYR100,
1928-02,M0,NZD1,
1928-02,M0,SGD100,
1928-02,M0,THB100,
1928-02,M0,XDR1,
1928-02,M1,EUR1,
1928-02,M1,GBP1,
1928-02,M1,DKK100,
1928-02,M1,NOK100,
1928-02,M1,CZK100,
1928-02,M1,HUF100,
1928-02,M1,PLN100,
1928-02,M1,RUB100,
1928-02,M1,SEK100,
1928-02,M1,TRY100,
1928-02,M1,USD1,
1928-02,M1,CAD1,
1928-02,M1,ARS100,
1928-02,M1,BRL100,
1928-02,M1,MXN100,
1928-02,M1,ZAR1,
1928-02,M1,JPY100,
1928-02,M1,AUD1,
1928-02,M1,CNY100,
1928-02,M1,HKD100,
1928-02,M1,KRW100,
1928-02,M1,MYR100,
1928-02,M1,NZD1,
1928-02,M1,SGD100,
1928-02,M1,THB100,
1928-02,M1,XDR1,
1928-03,M0,EUR1,
1928-03,M0,GBP1,25.34
1928-03,M0,DKK100,
1928-03,M0,NOK100,
1928-03,M0,CZK100,
1928-03,M0,HUF100,
1928-03,M0,PLN100,
1928-03,M0,RUB100,
1928-03,M0,SEK100,
1928-03,M0,TRY100,
1928-03,M0,USD1,5.192
1928-03,M0,CAD1,
1928-03,M0,ARS100,
1928-03,M0,BRL100,
1928-03,M0,MXN100,
1928-03,M0,ZAR1,
1928-03,M0,JPY100,
1928-03,M0,AUD1,
1928-03,M0,CNY100,
1928-03,M0,HKD100,
1928-03,M0,KRW100,
1928-03,M0,MYR100,
1928-03,M0,NZD1,
1928-03,M0,SGD100,
1928-03,M0,THB100,
1928-03,M0,XDR1,
1928-03,M1,EUR1,
1928-03,M1,GBP1,
1928-03,M1,DKK100,
1928-03,M1,NOK100,
1928-03,M1,CZK100,
1928-03,M1,HUF100,
1928-03,M1,PLN100,
1928-03,M1,RUB100,
1928-03,M1,SEK100,
1928-03,M1,TRY100,
1928-03,M1,USD1,
1928-03,M1,CAD1,
1928-03,M1,ARS100,
1928-03,M1,BRL100,
1928-03,M1,MXN100,
1928-03,M1,ZAR1,
1928-03,M1,JPY100,
1928-03,M1,AUD1,
1928-03,M1,CNY100,
1928-03,M1,HKD100,
1928-03,M1,KRW100,
1928-03,M1,MYR100,
1928-03,M1,NZD1,
1928-03,M1,SGD100,
1928-03,M1,THB100,
1928-03,M1,XDR1,
1928-04,M0,EUR1,
1928-04,M0,GBP1,25.331
1928-04,M0,DKK100,
1928-04,M0,NOK100,
1928-04,M0,CZK100,
1928-04,M0,HUF100,
1928-04,M0,PLN100,
1928-04,M0,RUB100,
1928-04,M0,SEK100,
1928-04,M0,TRY100,
1928-04,M0,USD1,5.188
1928-04,M0,CAD1,
1928-04,M0,ARS100,
1928-04,M0,BRL100,
1928-04,M0,MXN100,
1928-04,M0,ZAR1,
1928-04,M0,JPY100,
1928-04,M0,AUD1,
1928-04,M0,CNY100,
1928-04,M0,HKD100,
1928-04,M0,KRW100,
1928-04,M0,MYR100,
1928-04,M0,NZD1,
1928-04,M0,SGD100,
1928-04,M0,THB100,
1928-04,M0,XDR1,
1928-04,M1,EUR1,
1928-04,M1,GBP1,
1928-04,M1,DKK100,
1928-04,M1,NOK100,
1928-04,M1,CZK100,
1928-04,M1,HUF100,
1928-04,M1,PLN100,
1928-04,M1,RUB100,
1928-04,M1,SEK100,
1928-04,M1,TRY100,
1928-04,M1,USD1,
1928-04,M1,CAD1,
1928-04,M1,ARS100,
1928-04,M1,BRL100,
1928-04,M1,MXN100,
1928-04,M1,ZAR1,
1928-04,M1,JPY100,
1928-04,M1,AUD1,
1928-04,M1,CNY100,
1928-04,M1,HKD100,
1928-04,M1,KRW100,
1928-04,M1,MYR100,
1928-04,M1,NZD1,
1928-04,M1,SGD100,
1928-04,M1,THB100,
1928-04,M1,XDR1,
1928-05,M0,EUR1,
1928-05,M0,GBP1,25.327
1928-05,M0,DKK100,
1928-05,M0,NOK100,
1928-05,M0,CZK100,
1928-05,M0,HUF100,
1928-05,M0,PLN100,
1928-05,M0,RUB100,
1928-05,M0,SEK100,
1928-05,M0,TRY100,
1928-05,M0,USD1,5.188
1928-05,M0,CAD1,
1928-05,M0,ARS100,
1928-05,M0,BRL100,
1928-05,M0,MXN100,
1928-05,M0,ZAR1,
1928-05,M0,JPY100,
1928-05,M0,AUD1,
1928-05,M0,CNY100,
1928-05,M0,HKD100,
1928-05,M0,KRW100,
1928-05,M0,MYR100,
1928-05,M0,NZD1,
1928-05,M0,SGD100,
1928-05,M0,THB100,
1928-05,M0,XDR1,
1928-05,M1,EUR1,
1928-05,M1,GBP1,
1928-05,M1,DKK100,
1928-05,M1,NOK100,
1928-05,M1,CZK100,
1928-05,M1,HUF100,
1928-05,M1,PLN100,
1928-05,M1,RUB100,
1928-05,M1,SEK100,
1928-05,M1,TRY100,
1928-05,M1,USD1,
1928-05,M1,CAD1,
1928-05,M1,ARS100,
1928-05,M1,BRL100,
1928-05,M1,MXN100,
1928-05,M1,ZAR1,
1928-05,M1,JPY100,
1928-05,M1,AUD1,
1928-05,M1,CNY100,
1928-05,M1,HKD100,
1928-05,M1,KRW100,
1928-05,M1,MYR100,
1928-05,M1,NZD1,
1928-05,M1,SGD100,
1928-05,M1,THB100,
1928-05,M1,XDR1,
1928-06,M0,EUR1,
1928-06,M0,GBP1,25.317
1928-06,M0,DKK100,
1928-06,M0,NOK100,
1928-06,M0,CZK100,
1928-06,M0,HUF100,
1928-06,M0,PLN100,
1928-06,M0,RUB100,
1928-06,M0,SEK100,
1928-06,M0,TRY100,
1928-06,M0,USD1,5.187
1928-06,M0,CAD1,
1928-06,M0,ARS100,
1928-06,M0,BRL100,
1928-06,M0,MXN100,
1928-06,M0,ZAR1,
1928-06,M0,JPY100,
1928-06,M0,AUD1,
1928-06,M0,CNY100,
1928-06,M0,HKD100,
1928-06,M0,KRW100,
1928-06,M0,MYR100,
1928-06,M0,NZD1,
1928-06,M0,SGD100,
1928-06,M0,THB100,
1928-06,M0,XDR1,
1928-06,M1,EUR1,
1928-06,M1,GBP1,
1928-06,M1,DKK100,
1928-06,M1,NOK100,
1928-06,M1,CZK100,
1928-06,M1,HUF100,
1928-06,M1,PLN100,
1928-06,M1,RUB100,
1928-06,M1,SEK100,
1928-06,M1,TRY100,
1928-06,M1,USD1,
1928-06,M1,CAD1,
1928-06,M1,ARS100,
1928-06,M1,BRL100,
1928-06,M1,MXN100,
1928-06,M1,ZAR1,
1928-06,M1,JPY100,
1928-06,M1,AUD1,
1928-06,M1,CNY100,
1928-06,M1,HKD100,
1928-06,M1,KRW100,
1928-06,M1,MYR100,
1928-06,M1,NZD1,
1928-06,M1,SGD100,
1928-06,M1,THB100,
1928-06,M1,XDR1,
1928-07,M0,EUR1,
1928-07,M0,GBP1,25.254
1928-07,M0,DKK100,
1928-07,M0,NOK100,
1928-07,M0,CZK100,
1928-07,M0,HUF100,
1928-07,M0,PLN100,
1928-07,M0,RUB100,
1928-07,M0,SEK100,
1928-07,M0,TRY100,
1928-07,M0,USD1,5.191
1928-07,M0,CAD1,
1928-07,M0,ARS100,
1928-07,M0,BRL100,
1928-07,M0,MXN100,
1928-07,M0,ZAR1,
1928-07,M0,JPY100,
1928-07,M0,AUD1,
1928-07,M0,CNY100,
1928-07,M0,HKD100,
1928-07,M0,KRW100,
1928-07,M0,MYR100,
1928-07,M0,NZD1,
1928-07,M0,SGD100,
1928-07,M0,THB100,
1928-07,M0,XDR1,
1928-07,M1,EUR1,
1928-07,M1,GBP1,
1928-07,M1,DKK100,
1928-07,M1,NOK100,
1928-07,M1,CZK100,
1928-07,M1,HUF100,
1928-07,M1,PLN100,
1928-07,M1,RUB100,
1928-07,M1,SEK100,
1928-07,M1,TRY100,
1928-07,M1,USD1,
1928-07,M1,CAD1,
1928-07,M1,ARS100,
1928-07,M1,BRL100,
1928-07,M1,MXN100,
1928-07,M1,ZAR1,
1928-07,M1,JPY100,
1928-07,M1,AUD1,
1928-07,M1,CNY100,
1928-07,M1,HKD100,
1928-07,M1,KRW100,
1928-07,M1,MYR100,
1928-07,M1,NZD1,
1928-07,M1,SGD100,
1928-07,M1,THB100,
1928-07,M1,XDR1,
1928-08,M0,EUR1,
1928-08,M0,GBP1,25.211
1928-08,M0,DKK100,
1928-08,M0,NOK100,
1928-08,M0,CZK100,
1928-08,M0,HUF100,
1928-08,M0,PLN100,
1928-08,M0,RUB100,
1928-08,M0,SEK100,
1928-08,M0,TRY100,
1928-08,M0,USD1,5.194
1928-08,M0,CAD1,
1928-08,M0,ARS100,
1928-08,M0,BRL100,
1928-08,M0,MXN100,
1928-08,M0,ZAR1,
1928-08,M0,JPY100,
1928-08,M0,AUD1,
1928-08,M0,CNY100,
1928-08,M0,HKD100,
1928-08,M0,KRW100,
1928-08,M0,MYR100,
1928-08,M0,NZD1,
1928-08,M0,SGD100,
1928-08,M0,THB100,
1928-08,M0,XDR1,
1928-08,M1,EUR1,
1928-08,M1,GBP1,
1928-08,M1,DKK100,
1928-08,M1,NOK100,
1928-08,M1,CZK100,
1928-08,M1,HUF100,
1928-08,M1,PLN100,
1928-08,M1,RUB100,
1928-08,M1,SEK100,
1928-08,M1,TRY100,
1928-08,M1,USD1,
1928-08,M1,CAD1,
1928-08,M1,ARS100,
1928-08,M1,BRL100,
1928-08,M1,MXN100,
1928-08,M1,ZAR1,
1928-08,M1,JPY100,
1928-08,M1,AUD1,
1928-08,M1,CNY100,
1928-08,M1,HKD100,
1928-08,M1,KRW100,
1928-08,M1,MYR100,
1928-08,M1,NZD1,
1928-08,M1,SGD100,
1928-08,M1,THB100,
1928-08,M1,XDR1,
1928-09,M0,EUR1,
1928-09,M0,GBP1,25.2
1928-09,M0,DKK100,
1928-09,M0,NOK100,
1928-09,M0,CZK100,
1928-09,M0,HUF100,
1928-09,M0,PLN100,
1928-09,M0,RUB100,
1928-09,M0,SEK100,
1928-09,M0,TRY100,
1928-09,M0,USD1,5.195
1928-09,M0,CAD1,
1928-09,M0,ARS100,
1928-09,M0,BRL100,
1928-09,M0,MXN100,
1928-09,M0,ZAR1,
1928-09,M0,JPY100,
1928-09,M0,AUD1,
1928-09,M0,CNY100,
1928-09,M0,HKD100,
1928-09,M0,KRW100,
1928-09,M0,MYR100,
1928-09,M0,NZD1,
1928-09,M0,SGD100,
1928-09,M0,THB100,
1928-09,M0,XDR1,
1928-09,M1,EUR1,
1928-09,M1,GBP1,
1928-09,M1,DKK100,
1928-09,M1,NOK100,
1928-09,M1,CZK100,
1928-09,M1,HUF100,
1928-09,M1,PLN100,
1928-09,M1,RUB100,
1928-09,M1,SEK100,
1928-09,M1,TRY100,
1928-09,M1,USD1,
1928-09,M1,CAD1,
1928-09,M1,ARS100,
1928-09,M1,BRL100,
1928-09,M1,MXN100,
1928-09,M1,ZAR1,
1928-09,M1,JPY100,
1928-09,M1,AUD1,
1928-09,M1,CNY100,
1928-09,M1,HKD100,
1928-09,M1,KRW100,
1928-09,M1,MYR100,
1928-09,M1,NZD1,
1928-09,M1,SGD100,
1928-09,M1,THB100,
1928-09,M1,XDR1,
1928-10,M0,EUR1,
1928-10,M0,GBP1,25.199
1928-10,M0,DKK100,
1928-10,M0,NOK100,
1928-10,M0,CZK100,
1928-10,M0,HUF100,
1928-10,M0,PLN100,
1928-10,M0,RUB100,
1928-10,M0,SEK100,
1928-10,M0,TRY100,
1928-10,M0,USD1,5.196
1928-10,M0,CAD1,
1928-10,M0,ARS100,
1928-10,M0,BRL100,
1928-10,M0,MXN100,
1928-10,M0,ZAR1,
1928-10,M0,JPY100,
1928-10,M0,AUD1,
1928-10,M0,CNY100,
1928-10,M0,HKD100,
1928-10,M0,KRW100,
1928-10,M0,MYR100,
1928-10,M0,NZD1,
1928-10,M0,SGD100,
1928-10,M0,THB100,
1928-10,M0,XDR1,
1928-10,M1,EUR1,
1928-10,M1,GBP1,
1928-10,M1,DKK100,
1928-10,M1,NOK100,
1928-10,M1,CZK100,
1928-10,M1,HUF100,
1928-10,M1,PLN100,
1928-10,M1,RUB100,
1928-10,M1,SEK100,
1928-10,M1,TRY100,
1928-10,M1,USD1,
1928-10,M1,CAD1,
1928-10,M1,ARS100,
1928-10,M1,BRL100,
1928-10,M1,MXN100,
1928-10,M1,ZAR1,
1928-10,M1,JPY100,
1928-10,M1,AUD1,
1928-10,M1,CNY100,
1928-10,M1,HKD100,
1928-10,M1,KRW100,
1928-10,M1,MYR100,
1928-10,M1,NZD1,
1928-10,M1,SGD100,
1928-10,M1,THB100,
1928-10,M1,XDR1,
1928-11,M0,EUR1,
1928-11,M0,GBP1,25.19
1928-11,M0,DKK100,
1928-11,M0,NOK100,
1928-11,M0,CZK100,
1928-11,M0,HUF100,
1928-11,M0,PLN100,
1928-11,M0,RUB100,
1928-11,M0,SEK100,
1928-11,M0,TRY100,
1928-11,M0,USD1,5.194
1928-11,M0,CAD1,
1928-11,M0,ARS100,
1928-11,M0,BRL100,
1928-11,M0,MXN100,
1928-11,M0,ZAR1,
1928-11,M0,JPY100,
1928-11,M0,AUD1,
1928-11,M0,CNY100,
1928-11,M0,HKD100,
1928-11,M0,KRW100,
1928-11,M0,MYR100,
1928-11,M0,NZD1,
1928-11,M0,SGD100,
1928-11,M0,THB100,
1928-11,M0,XDR1,
1928-11,M1,EUR1,
1928-11,M1,GBP1,
1928-11,M1,DKK100,
1928-11,M1,NOK100,
1928-11,M1,CZK100,
1928-11,M1,HUF100,
1928-11,M1,PLN100,
1928-11,M1,RUB100,
1928-11,M1,SEK100,
1928-11,M1,TRY100,
1928-11,M1,USD1,
1928-11,M1,CAD1,
1928-11,M1,ARS100,
1928-11,M1,BRL100,
1928-11,M1,MXN100,
1928-11,M1,ZAR1,
1928-11,M1,JPY100,
1928-11,M1,AUD1,
1928-11,M1,CNY100,
1928-11,M1,HKD100,
1928-11,M1,KRW100,
1928-11,M1,MYR100,
1928-11,M1,NZD1,
1928-11,M1,SGD100,
1928-11,M1,THB100,
1928-11,M1,XDR1,
1928-12,M0,EUR1,
1928-12,M0,GBP1,25.178
1928-12,M0,DKK100,
1928-12,M0,NOK100,
1928-12,M0,CZK100,
1928-12,M0,HUF100,
1928-12,M0,PLN100,
1928-12,M0,RUB100,
1928-12,M0,SEK100,
1928-12,M0,TRY100,
1928-12,M0,USD1,5.188
1928-12,M0,CAD1,
1928-12,M0,ARS100,
1928-12,M0,BRL100,
1928-12,M0,MXN100,
1928-12,M0,ZAR1,
1928-12,M0,JPY100,
1928-12,M0,AUD1,
1928-12,M0,CNY100,
1928-12,M0,HKD100,
1928-12,M0,KRW100,
1928-12,M0,MYR100,
1928-12,M0,NZD1,
1928-12,M0,SGD100,
1928-12,M0,THB100,
1928-12,M0,XDR1,
1928-12,M1,EUR1,
1928-12,M1,GBP1,
1928-12,M1,DKK100,
1928-12,M1,NOK100,
1928-12,M1,CZK100,
1928-12,M1,HUF100,
1928-12,M1,PLN100,
1928-12,M1,RUB100,
1928-12,M1,SEK100,
1928-12,M1,TRY100,
1928-12,M1,USD1,
1928-12,M1,CAD1,
1928-12,M1,ARS100,
1928-12,M1,BRL100,
1928-12,M1,MXN100,
1928-12,M1,ZAR1,
1928-12,M1,JPY100,
1928-12,M1,AUD1,
1928-12,M1,CNY100,
1928-12,M1,HKD100,
1928-12,M1,KRW100,
1928-12,M1,MYR100,
1928-12,M1,NZD1,
1928-12,M1,SGD100,
1928-12,M1,THB100,
1928-12,M1,XDR1,
1929-01,M0,EUR1,
1929-01,M0,GBP1,25.207
1929-01,M0,DKK100,
1929-01,M0,NOK100,
1929-01,M0,CZK100,
1929-01,M0,HUF100,
1929-01,M0,PLN100,
1929-01,M0,RUB100,
1929-01,M0,SEK100,
1929-01,M0,TRY100,
1929-01,M0,USD1,5.197
1929-01,M0,CAD1,
1929-01,M0,ARS100,
1929-01,M0,BRL100,
1929-01,M0,MXN100,
1929-01,M0,ZAR1,
1929-01,M0,JPY100,
1929-01,M0,AUD1,
1929-01,M0,CNY100,
1929-01,M0,HKD100,
1929-01,M0,KRW100,
1929-01,M0,MYR100,
1929-01,M0,NZD1,
1929-01,M0,SGD100,
1929-01,M0,THB100,
1929-01,M0,XDR1,
1929-01,M1,EUR1,
1929-01,M1,GBP1,
1929-01,M1,DKK100,
1929-01,M1,NOK100,
1929-01,M1,CZK100,
1929-01,M1,HUF100,
1929-01,M1,PLN100,
1929-01,M1,RUB100,
1929-01,M1,SEK100,
1929-01,M1,TRY100,
1929-01,M1,USD1,
1929-01,M1,CAD1,
1929-01,M1,ARS100,
1929-01,M1,BRL100,
1929-01,M1,MXN100,
1929-01,M1,ZAR1,
1929-01,M1,JPY100,
1929-01,M1,AUD1,
1929-01,M1,CNY100,
1929-01,M1,HKD100,
1929-01,M1,KRW100,
1929-01,M1,MYR100,
1929-01,M1,NZD1,
1929-01,M1,SGD100,
1929-01,M1,THB100,
1929-01,M1,XDR1,
1929-02,M0,EUR1,
1929-02,M0,GBP1,25.23
1929-02,M0,DKK100,
1929-02,M0,NOK100,
1929-02,M0,CZK100,
1929-02,M0,HUF100,
1929-02,M0,PLN100,
1929-02,M0,RUB100,
1929-02,M0,SEK100,
1929-02,M0,TRY100,
1929-02,M0,USD1,5.199
1929-02,M0,CAD1,
1929-02,M0,ARS100,
1929-02,M0,BRL100,
1929-02,M0,MXN100,
1929-02,M0,ZAR1,
1929-02,M0,JPY100,
1929-02,M0,AUD1,
1929-02,M0,CNY100,
1929-02,M0,HKD100,
1929-02,M0,KRW100,
1929-02,M0,MYR100,
1929-02,M0,NZD1,
1929-02,M0,SGD100,
1929-02,M0,THB100,
1929-02,M0,XDR1,
1929-02,M1,EUR1,
1929-02,M1,GBP1,
1929-02,M1,DKK100,
1929-02,M1,NOK100,
1929-02,M1,CZK100,
1929-02,M1,HUF100,
1929-02,M1,PLN100,
1929-02,M1,RUB100,
1929-02,M1,SEK100,
1929-02,M1,TRY100,
1929-02,M1,USD1,
1929-02,M1,CAD1,
1929-02,M1,ARS100,
1929-02,M1,BRL100,
1929-02,M1,MXN100,
1929-02,M1,ZAR1,
1929-02,M1,JPY100,
1929-02,M1,AUD1,
1929-02,M1,CNY100,
1929-02,M1,HKD100,
1929-02,M1,KRW100,
1929-02,M1,MYR100,
1929-02,M1,NZD1,
1929-02,M1,SGD100,
1929-02,M1,THB100,
1929-02,M1,XDR1,
1929-03,M0,EUR1,
1929-03,M0,GBP1,25.23
1929-03,M0,DKK100,
1929-03,M0,NOK100,
1929-03,M0,CZK100,
1929-03,M0,HUF100,
1929-03,M0,PLN100,
1929-03,M0,RUB100,
1929-03,M0,SEK100,
1929-03,M0,TRY100,
1929-03,M0,USD1,5.199
1929-03,M0,CAD1,
1929-03,M0,ARS100,
1929-03,M0,BRL100,
1929-03,M0,MXN100,
1929-03,M0,ZAR1,
1929-03,M0,JPY100,
1929-03,M0,AUD1,
1929-03,M0,CNY100,
1929-03,M0,HKD100,
1929-03,M0,KRW100,
