"CubeId";"devkum"
"PublishingDate";"2017-10-02 14:30"

"Date";"D0";"D1";"Value"
"2002-11";"M0";"ARS100";"41.4519"
"2002-11";"M0";"BRL100";"40.8619"
"2002-11";"M0";"MXN100";"14.3686"
"2002-11";"M0";"ZAR1";"0.1517"
"2002-11";"M0";"JPY100";"1.205329"
"2002-11";"M0";"AUD1";"0.822171"
"2002-11";"M0";"CNY100";"17.70780952"
"2002-11";"M0";"HKD100";"18.785119"
"2002-11";"M0";"KRW100";"0.1209"
"2002-11";"M0";"MYR100";"38.5524"
"2002-11";"M0";"NZD1";"0.7273"
"2002-11";"M0";"SGD100";"83.0343"
"2002-11";"M0";"THB100";"3.3817"
"2002-11";"M0";"XDR1";"1.949818"
"2002-12";"M0";"EUR1";"1.468"
"2002-12";"M0";"GBP1";"2.2855"
"2002-12";"M0";"DKK100";"19.763"
"2002-12";"M0";"NOK100";"20.1"
"2002-12";"M0";"CZK100";"4.7065"
"2002-12";"M0";"HUF100";"0.621"
"2002-12";"M0";"PLN100";"36.7995"
"2002-12";"M0";"RUB100";"4.5225"
"2002-12";"M0";"SEK100";"16.1295"
"2002-12";"M0";"TRY100";"0.000091"
"2002-12";"M0";"USD1";"1.441"
"2002-12";"M0";"CAD1";"0.9243"
"2002-12";"M0";"ARS100";"41.05"
"2002-12";"M0";"BRL100";"39.545"
"2002-12";"M0";"MXN100";"14.0975"
"2002-12";"M0";"ZAR1";"0.1608"
"2002-12";"M0";"JPY100";"1.18103"
"2002-12";"M0";"AUD1";"0.812375"
"2002-12";"M0";"CNY100";"17.35581818"
"2002-12";"M0";"HKD100";"18.47728"
"2002-12";"M0";"KRW100";"0.1193"
"2002-12";"M0";"MYR100";"37.9165"
"2002-12";"M0";"NZD1";"0.7355"
"2002-12";"M0";"SGD100";"82.1415"
"2002-12";"M0";"THB100";"3.3254"
"2002-12";"M0";"XDR1";"1.929877"
"2003-01";"M0";"EUR1";"1.4623"
"2003-01";"M0";"GBP1";"2.2242"
"2003-01";"M0";"DKK100";"19.6695"
"2003-01";"M0";"NOK100";"19.9181"
"2003-01";"M0";"CZK100";"4.6413"
"2003-01";"M0";"HUF100";"0.6075"
"2003-01";"M0";"PLN100";"35.8971"
"2003-01";"M0";"RUB100";"4.32"
"2003-01";"M0";"SEK100";"15.9343"
"2003-01";"M0";"TRY100";"0.000083"
"2003-01";"M0";"USD1";"1.3759"
"2003-01";"M0";"CAD1";"0.8934"
"2003-01";"M0";"ARS100";"42.1"
"2003-01";"M0";"BRL100";"40.1048"
"2003-01";"M0";"MXN100";"12.9533"
"2003-01";"M0";"ZAR1";"0.158"
"2003-01";"M0";"JPY100";"1.158624"
"2003-01";"M0";"AUD1";"0.803333"
"2003-01";"M0";"CNY100";"16.61986957"
"2003-01";"M0";"HKD100";"17.641129"
"2003-01";"M0";"KRW100";"0.1169"
"2003-01";"M0";"MYR100";"36.2048"
"2003-01";"M0";"NZD1";"0.7448"
"2003-01";"M0";"SGD100";"79.2757"
"2003-01";"M0";"THB100";"3.2181"
"2003-01";"M0";"XDR1";"1.879962"
"2003-02";"M0";"EUR1";"1.4672"
"2003-02";"M0";"GBP1";"2.1922"
"2003-02";"M0";"DKK100";"19.7365"
"2003-02";"M0";"NOK100";"19.4405"
"2003-02";"M0";"CZK100";"4.6345"
"2003-02";"M0";"HUF100";"0.5981"
"2003-02";"M0";"PLN100";"35.2135"
"2003-02";"M0";"RUB100";"4.297"
"2003-02";"M0";"SEK100";"16.0285"
"2003-02";"M0";"TRY100";"0.000083"
"2003-02";"M0";"USD1";"1.3616"
"2003-02";"M0";"CAD1";"0.8997"
"2003-02";"M0";"ARS100";"42.971"
"2003-02";"M0";"BRL100";"37.895"
"2003-02";"M0";"MXN100";"12.449"
"2003-02";"M0";"ZAR1";"0.1636"
"2003-02";"M0";"JPY100";"1.140565"
"2003-02";"M0";"AUD1";"0.80973"
"2003-02";"M0";"CNY100";"16.439"
"2003-02";"M0";"HKD100";"17.45763"
"2003-02";"M0";"KRW100";"0.1142"
"2003-02";"M0";"MYR100";"35.8275"
"2003-02";"M0";"NZD1";"0.7538"
"2003-02";"M0";"SGD100";"78.007"
"2003-02";"M0";"THB100";"3.1737"
"2003-02";"M0";"XDR1";"1.865781"
"2003-03";"M0";"EUR1";"1.469"
"2003-03";"M0";"GBP1";"2.1505"
"2003-03";"M0";"DKK100";"19.7743"
"2003-03";"M0";"NOK100";"18.7267"
"2003-03";"M0";"CZK100";"4.6238"
"2003-03";"M0";"HUF100";"0.5975"
"2003-03";"M0";"PLN100";"33.8876"
"2003-03";"M0";"RUB100";"4.3224"
"2003-03";"M0";"SEK100";"15.9252"
"2003-03";"M0";"TRY100";"0.000081"
"2003-03";"M0";"USD1";"1.3592"
"2003-03";"M0";"CAD1";"0.9212"
"2003-03";"M0";"ARS100";"44.1143"
"2003-03";"M0";"BRL100";"39.219"
"2003-03";"M0";"MXN100";"12.4524"
"2003-03";"M0";"ZAR1";"0.1686"
"2003-03";"M0";"JPY100";"1.145752"
"2003-03";"M0";"AUD1";"0.818552"
"2003-03";"M0";"CNY100";"16.44490476"
"2003-03";"M0";"HKD100";"17.426971"
"2003-03";"M0";"KRW100";"0.1099"
"2003-03";"M0";"MYR100";"35.7629"
"2003-03";"M0";"NZD1";"0.7537"
"2003-03";"M0";"SGD100";"77.4971"
"2003-03";"M0";"THB100";"3.1781"
"2003-03";"M0";"XDR1";"1.86292"
"2003-04";"M0";"EUR1";"1.4954"
"2003-04";"M0";"GBP1";"2.1676"
"2003-04";"M0";"DKK100";"20.1335"
"2003-04";"M0";"NOK100";"19.088"
"2003-04";"M0";"CZK100";"4.7245"
"2003-04";"M0";"HUF100";"0.6081"
"2003-04";"M0";"PLN100";"34.732"
"2003-04";"M0";"RUB100";"4.4135"
"2003-04";"M0";"SEK100";"16.3265"
"2003-04";"M0";"TRY100";"0.000084"
"2003-04";"M0";"USD1";"1.3773"
"2003-04";"M0";"CAD1";"0.9428"
"2003-04";"M0";"ARS100";"47.369"
"2003-04";"M0";"BRL100";"43.985"
"2003-04";"M0";"MXN100";"12.982"
"2003-04";"M0";"ZAR1";"0.1791"
"2003-04";"M0";"JPY100";"1.149235"
"2003-04";"M0";"AUD1";"0.83851"
"2003-04";"M0";"CNY100";"16.649"
"2003-04";"M0";"HKD100";"17.65831"
"2003-04";"M0";"KRW100";"0.1117"
"2003-04";"M0";"MYR100";"36.24"
"2003-04";"M0";"NZD1";"0.7583"
"2003-04";"M0";"SGD100";"77.4995"
"2003-04";"M0";"THB100";"3.2083"
"2003-04";"M0";"XDR1";"1.888391"
"2003-05";"M0";"EUR1";"1.5148"
"2003-05";"M0";"GBP1";"2.125"
"2003-05";"M0";"DKK100";"20.397"
"2003-05";"M0";"NOK100";"19.2265"
"2003-05";"M0";"CZK100";"4.8223"
"2003-05";"M0";"HUF100";"0.6165"
"2003-05";"M0";"PLN100";"34.9885"
"2003-05";"M0";"RUB100";"4.2345"
"2003-05";"M0";"SEK100";"16.5365"
"2003-05";"M0";"TRY100";"0.000088"
"2003-05";"M0";"USD1";"1.3097"
"2003-05";"M0";"CAD1";"0.9477"
"2003-05";"M0";"ARS100";"46.123"
"2003-05";"M0";"BRL100";"44.26"
"2003-05";"M0";"MXN100";"12.769"
"2003-05";"M0";"ZAR1";"0.1711"
"2003-05";"M0";"JPY100";"1.11749"
"2003-05";"M0";"AUD1";"0.848355"
"2003-05";"M0";"CNY100";"15.82109091"
"2003-05";"M0";"HKD100";"16.792665"
"2003-05";"M0";"KRW100";"0.1091"
"2003-05";"M0";"MYR100";"34.461"
"2003-05";"M0";"NZD1";"0.755"
"2003-05";"M0";"SGD100";"75.5285"
"2003-05";"M0";"THB100";"3.1032"
"2003-05";"M0";"XDR1";"1.845376"
"2003-06";"M0";"EUR1";"1.5399"
"2003-06";"M0";"GBP1";"2.1914"
"2003-06";"M0";"DKK100";"20.7345"
"2003-06";"M0";"NOK100";"18.8575"
"2003-06";"M0";"CZK100";"4.899"
"2003-06";"M0";"HUF100";"0.5894"
"2003-06";"M0";"PLN100";"34.67"
"2003-06";"M0";"RUB100";"4.3295"
"2003-06";"M0";"SEK100";"16.892"
"2003-06";"M0";"TRY100";"0.000092"
"2003-06";"M0";"USD1";"1.3189"
"2003-06";"M0";"CAD1";"0.9746"
"2003-06";"M0";"ARS100";"46.826"
"2003-06";"M0";"BRL100";"45.635"
"2003-06";"M0";"MXN100";"12.56"
"2003-06";"M0";"ZAR1";"0.1669"
"2003-06";"M0";"JPY100";"1.115015"
"2003-06";"M0";"AUD1";"0.876515"
"2003-06";"M0";"CNY100";"15.93552381"
"2003-06";"M0";"HKD100";"16.911575"
"2003-06";"M0";"KRW100";"0.1105"
"2003-06";"M0";"MYR100";"34.7035"
"2003-06";"M0";"NZD1";"0.7667"
"2003-06";"M0";"SGD100";"76.0015"
"2003-06";"M0";"THB100";"3.165"
"2003-06";"M0";"XDR1";"1.868955"
"2003-07";"M0";"EUR1";"1.5471"
"2003-07";"M0";"GBP1";"2.2091"
"2003-07";"M0";"DKK100";"20.8057"
"2003-07";"M0";"NOK100";"18.6496"
"2003-07";"M0";"CZK100";"4.8503"
"2003-07";"M0";"HUF100";"0.5855"
"2003-07";"M0";"PLN100";"34.8257"
"2003-07";"M0";"RUB100";"4.48"
"2003-07";"M0";"SEK100";"16.8191"
"2003-07";"M0";"TRY100";"0.000097"
"2003-07";"M0";"USD1";"1.3601"
"2003-07";"M0";"CAD1";"0.9862"
"2003-07";"M0";"ARS100";"48.573"
"2003-07";"M0";"BRL100";"47.2783"
"2003-07";"M0";"MXN100";"12.9961"
"2003-07";"M0";"ZAR1";"0.1798"
"2003-07";"M0";"JPY100";"1.14627"
"2003-07";"M0";"AUD1";"0.90033"
"2003-07";"M0";"CNY100";"16.42465217"
"2003-07";"M0";"HKD100";"17.438617"
"2003-07";"M0";"KRW100";"0.1152"
"2003-07";"M0";"MYR100";"35.7865"
"2003-07";"M0";"NZD1";"0.7973"
"2003-07";"M0";"SGD100";"77.47"
"2003-07";"M0";"THB100";"3.2538"
"2003-07";"M0";"XDR1";"1.903167"
"2003-08";"M0";"EUR1";"1.5404"
"2003-08";"M0";"GBP1";"2.2021"
"2003-08";"M0";"DKK100";"20.7205"
"2003-08";"M0";"NOK100";"18.6245"
"2003-08";"M0";"CZK100";"4.7695"
"2003-08";"M0";"HUF100";"0.5932"
"2003-08";"M0";"PLN100";"35.245"
"2003-08";"M0";"RUB100";"4.551"
"2003-08";"M0";"SEK100";"16.674"
"2003-08";"M0";"TRY100";"0.000098"
"2003-08";"M0";"USD1";"1.3816"
"2003-08";"M0";"CAD1";"0.9889"
"2003-08";"M0";"ARS100";"47.1555"
"2003-08";"M0";"BRL100";"45.965"
"2003-08";"M0";"MXN100";"12.808"
"2003-08";"M0";"ZAR1";"0.1866"
"2003-08";"M0";"JPY100";"1.16368"
"2003-08";"M0";"AUD1";"0.899695"
"2003-08";"M0";"CNY100";"16.69057143"
"2003-08";"M0";"HKD100";"17.714745"
"2003-08";"M0";"KRW100";"0.1173"
"2003-08";"M0";"MYR100";"36.3555"
"2003-08";"M0";"NZD1";"0.8045"
"2003-08";"M0";"SGD100";"78.796"
"2003-08";"M0";"THB100";"3.3157"
"2003-08";"M0";"XDR1";"1.916512"
"2003-09";"M0";"EUR1";"1.5469"
"2003-09";"M0";"GBP1";"2.2198"
"2003-09";"M0";"DKK100";"20.8241"
"2003-09";"M0";"NOK100";"18.8591"
"2003-09";"M0";"CZK100";"4.7758"
"2003-09";"M0";"HUF100";"0.605"
"2003-09";"M0";"PLN100";"34.6509"
"2003-09";"M0";"RUB100";"4.5041"
"2003-09";"M0";"SEK100";"17.0441"
"2003-09";"M0";"TRY100";"0.0001"
"2003-09";"M0";"USD1";"1.3788"
"2003-09";"M0";"CAD1";"1.0089"
"2003-09";"M0";"ARS100";"47.0782"
"2003-09";"M0";"BRL100";"47.0909"
"2003-09";"M0";"MXN100";"12.6073"
"2003-09";"M0";"ZAR1";"0.188"
"2003-09";"M0";"JPY100";"1.198732"
"2003-09";"M0";"AUD1";"0.911327"
"2003-09";"M0";"CNY100";"16.60377273"
"2003-09";"M0";"HKD100";"17.705668"
"2003-09";"M0";"KRW100";"0.1183"
"2003-09";"M0";"MYR100";"36.2782"
"2003-09";"M0";"NZD1";"0.8051"
"2003-09";"M0";"SGD100";"78.9359"
"2003-09";"M0";"THB100";"3.4045"
"2003-09";"M0";"XDR1";"1.924821"
"2003-10";"M0";"EUR1";"1.5481"
"2003-10";"M0";"GBP1";"2.2172"
"2003-10";"M0";"DKK100";"20.83"
"2003-10";"M0";"NOK100";"18.7943"
"2003-10";"M0";"CZK100";"4.8365"
"2003-10";"M0";"HUF100";"0.6051"
"2003-10";"M0";"PLN100";"33.693"
"2003-10";"M0";"RUB100";"4.3904"
"2003-10";"M0";"SEK100";"17.1787"
"2003-10";"M0";"TRY100";"0.000092"
"2003-10";"M0";"USD1";"1.3224"
"2003-10";"M0";"CAD1";"0.9983"
"2003-10";"M0";"ARS100";"46.1652"
"2003-10";"M0";"BRL100";"46.2304"
"2003-10";"M0";"MXN100";"11.8322"
"2003-10";"M0";"ZAR1";"0.1896"
"2003-10";"M0";"JPY100";"1.207404"
"2003-10";"M0";"AUD1";"0.916887"
"2003-10";"M0";"CNY100";"15.98791304"
"2003-10";"M0";"HKD100";"17.075848"
"2003-10";"M0";"KRW100";"0.1133"
"2003-10";"M0";"MYR100";"34.7961"
"2003-10";"M0";"NZD1";"0.795"
"2003-10";"M0";"SGD100";"76.2435"
"2003-10";"M0";"THB100";"3.3275"
"2003-10";"M0";"XDR1";"1.895421"
"2003-11";"M0";"EUR1";"1.5587"
"2003-11";"M0";"GBP1";"2.2487"
"2003-11";"M0";"DKK100";"20.955"
"2003-11";"M0";"NOK100";"19.0025"
"2003-11";"M0";"CZK100";"4.8729"
"2003-11";"M0";"HUF100";"0.5999"
"2003-11";"M0";"PLN100";"33.7475"
"2003-11";"M0";"RUB100";"4.4685"
"2003-11";"M0";"SEK100";"17.325"
"2003-11";"M0";"TRY100";"0.00009"
"2003-11";"M0";"USD1";"1.3318"
"2003-11";"M0";"CAD1";"1.0135"
"2003-11";"M0";"ARS100";"46.2"
"2003-11";"M0";"BRL100";"45.715"
"2003-11";"M0";"MXN100";"11.9615"
"2003-11";"M0";"ZAR1";"0.1974"
"2003-11";"M0";"JPY100";"1.21915"
"2003-11";"M0";"AUD1";"0.95356"
"2003-11";"M0";"CNY100";"16.09155"
"2003-11";"M0";"HKD100";"17.152085"
"2003-11";"M0";"KRW100";"0.1123"
"2003-11";"M0";"MYR100";"35.042"
"2003-11";"M0";"NZD1";"0.837"
"2003-11";"M0";"SGD100";"76.98"
"2003-11";"M0";"THB100";"3.3361"
"2003-11";"M0";"XDR1";"1.914558"
"2003-12";"M0";"EUR1";"1.5549"
"2003-12";"M0";"GBP1";"2.2137"
"2003-12";"M0";"DKK100";"20.8886"
"2003-12";"M0";"NOK100";"18.871"
"2003-12";"M0";"CZK100";"4.8072"
"2003-12";"M0";"HUF100";"0.5874"
"2003-12";"M0";"PLN100";"33.3562"
"2003-12";"M0";"RUB100";"4.3029"
"2003-12";"M0";"SEK100";"17.2281"
"2003-12";"M0";"TRY100";"0.000088"
"2003-12";"M0";"USD1";"1.2664"
"2003-12";"M0";"CAD1";"0.9639"
"2003-12";"M0";"ARS100";"42.7048"
"2003-12";"M0";"BRL100";"43.219"
"2003-12";"M0";"MXN100";"11.2467"
"2003-12";"M0";"ZAR1";"0.1942"
"2003-12";"M0";"JPY100";"1.173995"
"2003-12";"M0";"AUD1";"0.9353"
"2003-12";"M0";"CNY100";"15.2613913"
"2003-12";"M0";"HKD100";"16.309329"
"2003-12";"M0";"KRW100";"0.1062"
"2003-12";"M0";"MYR100";"33.321"
"2003-12";"M0";"NZD1";"0.8191"
"2003-12";"M0";"SGD100";"73.9895"
"2003-12";"M0";"THB100";"3.1856"
"2003-12";"M0";"XDR1";"1.857859"
"2004-01";"M0";"EUR1";"1.5661"
"2004-01";"M0";"GBP1";"2.2621"
"2004-01";"M0";"DKK100";"21.02"
"2004-01";"M0";"NOK100";"18.1935"
"2004-01";"M0";"CZK100";"4.7799"
"2004-01";"M0";"HUF100";"0.5917"
"2004-01";"M0";"PLN100";"33.2105"
"2004-01";"M0";"RUB100";"4.309"
"2004-01";"M0";"SEK100";"17.1255"
"2004-01";"M0";"TRY100";"0.000092"
"2004-01";"M0";"USD1";"1.2417"
"2004-01";"M0";"CAD1";"0.9576"
"2004-01";"M0";"ARS100";"42.821"
"2004-01";"M0";"BRL100";"43.56"
"2004-01";"M0";"MXN100";"11.368"
"2004-01";"M0";"ZAR1";"0.1781"
"2004-01";"M0";"JPY100";"1.16718"
"2004-01";"M0";"AUD1";"0.957305"
"2004-01";"M0";"CNY100";"14.99022727"
"2004-01";"M0";"HKD100";"15.98811"
"2004-01";"M0";"KRW100";"0.105"
"2004-01";"M0";"MYR100";"32.6705"
"2004-01";"M0";"NZD1";"0.8354"
"2004-01";"M0";"SGD100";"73.106"
"2004-01";"M0";"THB100";"3.1758"
"2004-01";"M0";"XDR1";"1.850599"
"2004-02";"M0";"EUR1";"1.5731"
"2004-02";"M0";"GBP1";"2.3222"
"2004-02";"M0";"DKK100";"21.108"
"2004-02";"M0";"NOK100";"17.9115"
"2004-02";"M0";"CZK100";"4.7872"
"2004-02";"M0";"HUF100";"0.5977"
"2004-02";"M0";"PLN100";"32.396"
"2004-02";"M0";"RUB100";"4.36"
"2004-02";"M0";"SEK100";"17.133"
"2004-02";"M0";"TRY100";"0.000093"
"2004-02";"M0";"USD1";"1.2436"
"2004-02";"M0";"CAD1";"0.9358"
"2004-02";"M0";"ARS100";"42.386"
"2004-02";"M0";"BRL100";"42.38"
"2004-02";"M0";"MXN100";"11.263"
"2004-02";"M0";"ZAR1";"0.1833"
"2004-02";"M0";"JPY100";"1.167165"
"2004-02";"M0";"AUD1";"0.967095"
"2004-02";"M0";"CNY100";"15.03665"
"2004-02";"M0";"HKD100";"15.99572"
"2004-02";"M0";"KRW100";"0.1066"
"2004-02";"M0";"MYR100";"32.7215"
"2004-02";"M0";"NZD1";"0.8596"
"2004-02";"M0";"SGD100";"73.7275"
"2004-02";"M0";"THB100";"3.1798"
"2004-02";"M0";"XDR1";"1.862547"
"2004-03";"M0";"EUR1";"1.5666"
"2004-03";"M0";"GBP1";"2.3328"
"2004-03";"M0";"DKK100";"21.0248"
"2004-03";"M0";"NOK100";"18.3248"
"2004-03";"M0";"CZK100";"4.7472"
"2004-03";"M0";"HUF100";"0.6176"
"2004-03";"M0";"PLN100";"32.84"
"2004-03";"M0";"RUB100";"4.4739"
"2004-03";"M0";"SEK100";"16.9596"
"2004-03";"M0";"TRY100";"0.000096"
"2004-03";"M0";"USD1";"1.2767"
"2004-03";"M0";"CAD1";"0.9597"
"2004-03";"M0";"ARS100";"43.9422"
"2004-03";"M0";"BRL100";"43.9087"
"2004-03";"M0";"MXN100";"11.5891"
"2004-03";"M0";"ZAR1";"0.1921"
"2004-03";"M0";"JPY100";"1.176374"
"2004-03";"M0";"AUD1";"0.956696"
"2004-03";"M0";"CNY100";"15.42830435"
"2004-03";"M0";"HKD100";"16.383748"
"2004-03";"M0";"KRW100";"0.1095"
"2004-03";"M0";"MYR100";"33.5939"
"2004-03";"M0";"NZD1";"0.8432"
"2004-03";"M0";"SGD100";"75.0909"
"2004-03";"M0";"THB100";"3.2346"
"2004-03";"M0";"XDR1";"1.881705"
"2004-04";"M0";"EUR1";"1.5547"
"2004-04";"M0";"GBP1";"2.3375"
"2004-04";"M0";"DKK100";"20.883"
"2004-04";"M0";"NOK100";"18.729"
"2004-04";"M0";"CZK100";"4.7781"
"2004-04";"M0";"HUF100";"0.6203"
"2004-04";"M0";"PLN100";"32.6285"
"2004-04";"M0";"RUB100";"4.5125"
"2004-04";"M0";"SEK100";"16.9475"
"2004-04";"M0";"TRY100";"0.000095"
"2004-04";"M0";"USD1";"1.2965"
"2004-04";"M0";"CAD1";"0.9672"
"2004-04";"M0";"ARS100";"45.6"
"2004-04";"M0";"BRL100";"44.535"
"2004-04";"M0";"MXN100";"11.506"
"2004-04";"M0";"ZAR1";"0.1973"
"2004-04";"M0";"JPY100";"1.20503"
"2004-04";"M0";"AUD1";"0.9636"
"2004-04";"M0";"CNY100";"15.66368182"
"2004-04";"M0";"HKD100";"16.62787"
"2004-04";"M0";"KRW100";"0.1124"
"2004-04";"M0";"MYR100";"34.1135"
"2004-04";"M0";"NZD1";"0.8303"
"2004-04";"M0";"SGD100";"76.9205"
"2004-04";"M0";"THB100";"3.2853"
"2004-04";"M0";"XDR1";"1.893655"
"2004-05";"M0";"EUR1";"1.5408"
"2004-05";"M0";"GBP1";"2.2908"
"2004-05";"M0";"DKK100";"20.7026"
"2004-05";"M0";"NOK100";"18.7637"
"2004-05";"M0";"CZK100";"4.8101"
"2004-05";"M0";"HUF100";"0.6088"
"2004-05";"M0";"PLN100";"32.5421"
"2004-05";"M0";"RUB100";"4.4232"
"2004-05";"M0";"SEK100";"16.8679"
"2004-05";"M0";"TRY100";"0.000085"
"2004-05";"M0";"USD1";"1.2828"
"2004-05";"M0";"CAD1";"0.9302"
"2004-05";"M0";"ARS100";"44.0242"
"2004-05";"M0";"BRL100";"41.4842"
"2004-05";"M0";"MXN100";"11.1347"
"2004-05";"M0";"ZAR1";"0.1884"
"2004-05";"M0";"JPY100";"1.1453"
"2004-05";"M0";"AUD1";"0.905432"
"2004-05";"M0";"CNY100";"15.48542857"
"2004-05";"M0";"HKD100";"16.450747"
"2004-05";"M0";"KRW100";"0.109"
"2004-05";"M0";"MYR100";"33.7537"
"2004-05";"M0";"NZD1";"0.7902"
"2004-05";"M0";"SGD100";"74.9863"
"2004-05";"M0";"THB100";"3.1663"
"2004-05";"M0";"XDR1";"1.863103"
"2004-06";"M0";"EUR1";"1.5187"
"2004-06";"M0";"GBP1";"2.2867"
"2004-06";"M0";"DKK100";"20.425"
"2004-06";"M0";"NOK100";"18.3195"
"2004-06";"M0";"CZK100";"4.7975"
"2004-06";"M0";"HUF100";"0.5993"
"2004-06";"M0";"PLN100";"33.0514"
"2004-06";"M0";"RUB100";"4.3082"
"2004-06";"M0";"SEK100";"16.6005"
"2004-06";"M0";"TRY100";"0.000084"
"2004-06";"M0";"USD1";"1.251"
"2004-06";"M0";"CAD1";"0.9199"
"2004-06";"M0";"ARS100";"42.2245"
"2004-06";"M0";"BRL100";"39.9045"
"2004-06";"M0";"MXN100";"10.98"
"2004-06";"M0";"ZAR1";"0.1939"
"2004-06";"M0";"JPY100";"1.143132"
"2004-06";"M0";"AUD1";"0.868436"
"2004-06";"M0";"CNY100";"15.10368182"
"2004-06";"M0";"HKD100";"16.043182"
"2004-06";"M0";"KRW100";"0.108"
"2004-06";"M0";"MYR100";"32.9173"
"2004-06";"M0";"NZD1";"0.7863"
"2004-06";"M0";"SGD100";"73.0341"
"2004-06";"M0";"THB100";"3.0646"
"2004-06";"M0";"XDR1";"1.835342"
"2004-07";"M0";"EUR1";"1.5268"
"2004-07";"M0";"GBP1";"2.2912"
"2004-07";"M0";"DKK100";"20.5305"
"2004-07";"M0";"NOK100";"18.0123"
"2004-07";"M0";"CZK100";"4.8377"
"2004-07";"M0";"HUF100";"0.6106"
"2004-07";"M0";"PLN100";"34.1495"
"2004-07";"M0";"RUB100";"4.2764"
"2004-07";"M0";"SEK100";"16.5914"
"2004-07";"M0";"TRY100";"0.000085"
"2004-07";"M0";"USD1";"1.2438"
"2004-07";"M0";"CAD1";"0.9403"
"2004-07";"M0";"ARS100";"42.0468"
"2004-07";"M0";"BRL100";"40.8773"
"2004-07";"M0";"MXN100";"10.8427"
"2004-07";"M0";"ZAR1";"0.2025"
"2004-07";"M0";"JPY100";"1.137891"
"2004-07";"M0";"AUD1";"0.890323"
"2004-07";"M0";"CNY100";"15.03854545"
"2004-07";"M0";"HKD100";"15.945864"
"2004-07";"M0";"KRW100";"0.1074"
"2004-07";"M0";"MYR100";"32.7286"
"2004-07";"M0";"NZD1";"0.8044"
"2004-07";"M0";"SGD100";"72.6555"
"2004-07";"M0";"THB100";"3.0379"
"2004-07";"M0";"XDR1";"1.834489"
"2004-08";"M0";"EUR1";"1.5381"
"2004-08";"M0";"GBP1";"2.2976"
"2004-08";"M0";"DKK100";"20.6791"
"2004-08";"M0";"NOK100";"18.4482"
"2004-08";"M0";"CZK100";"4.8584"
"2004-08";"M0";"HUF100";"0.6173"
"2004-08";"M0";"PLN100";"34.6827"
"2004-08";"M0";"RUB100";"4.3214"
"2004-08";"M0";"SEK100";"16.7264"
"2004-08";"M0";"TRY100";"0.000085"
"2004-08";"M0";"USD1";"1.2629"
"2004-08";"M0";"CAD1";"0.961"
"2004-08";"M0";"ARS100";"41.8964"
"2004-08";"M0";"BRL100";"41.9727"
"2004-08";"M0";"MXN100";"11.0841"
"2004-08";"M0";"ZAR1";"0.1956"
"2004-08";"M0";"JPY100";"1.143495"
"2004-08";"M0";"AUD1";"0.896395"
"2004-08";"M0";"CNY100";"15.25"
"2004-08";"M0";"HKD100";"16.191709"
"2004-08";"M0";"KRW100";"0.1091"
"2004-08";"M0";"MYR100";"33.2305"
"2004-08";"M0";"NZD1";"0.8261"
"2004-08";"M0";"SGD100";"73.6291"
"2004-08";"M0";"THB100";"3.0421"
"2004-08";"M0";"XDR1";"1.850924"
"2004-09";"M0";"EUR1";"1.5431"
"2004-09";"M0";"GBP1";"2.2641"
"2004-09";"M0";"DKK100";"20.7427"
"2004-09";"M0";"NOK100";"18.4509"
"2004-09";"M0";"CZK100";"4.8793"
"2004-09";"M0";"HUF100";"0.6226"
"2004-09";"M0";"PLN100";"35.2495"
"2004-09";"M0";"RUB100";"4.3214"
"2004-09";"M0";"SEK100";"16.96"
"2004-09";"M0";"TRY100";"0.000084"
"2004-09";"M0";"USD1";"1.2631"
"2004-09";"M0";"CAD1";"0.9785"
"2004-09";"M0";"ARS100";"42.1114"
"2004-09";"M0";"BRL100";"43.5955"
"2004-09";"M0";"MXN100";"10.9923"
"2004-09";"M0";"ZAR1";"0.1927"
"2004-09";"M0";"JPY100";"1.147336"
"2004-09";"M0";"AUD1";"0.886377"
"2004-09";"M0";"CNY100";"15.25581818"
"2004-09";"M0";"HKD100";"16.194568"
"2004-09";"M0";"KRW100";"0.11"
"2004-09";"M0";"MYR100";"33.2382"
"2004-09";"M0";"NZD1";"0.8319"
"2004-09";"M0";"SGD100";"74.4464"
"2004-09";"M0";"THB100";"3.0448"
"2004-09";"M0";"XDR1";"1.850471"
"2004-10";"M0";"EUR1";"1.5427"
"2004-10";"M0";"GBP1";"2.2314"
"2004-10";"M0";"DKK100";"20.7343"
"2004-10";"M0";"NOK100";"18.7248"
"2004-10";"M0";"CZK100";"4.8973"
"2004-10";"M0";"HUF100";"0.6247"
"2004-10";"M0";"PLN100";"35.6848"
"2004-10";"M0";"RUB100";"4.2486"
"2004-10";"M0";"SEK100";"17.0229"
"2004-10";"M0";"TRY100";"0.000083"
"2004-10";"M0";"USD1";"1.235"
"2004-10";"M0";"CAD1";"0.9882"
"2004-10";"M0";"ARS100";"41.55"
"2004-10";"M0";"BRL100";"43.2619"
"2004-10";"M0";"MXN100";"10.84"
"2004-10";"M0";"ZAR1";"0.1928"
"2004-10";"M0";"JPY100";"1.13381"
"2004-10";"M0";"AUD1";"0.904438"
"2004-10";"M0";"CNY100";"14.91414286"
"2004-10";"M0";"HKD100";"15.854633"
"2004-10";"M0";"KRW100";"0.1081"
"2004-10";"M0";"MYR100";"32.4967"
"2004-10";"M0";"NZD1";"0.8436"
"2004-10";"M0";"SGD100";"73.6081"
